# BUSCO version is: 5.0.0 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2020-08-05, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
103at7088	Complete	HG992066.1	849088	919098	+	4033.1	2137	https://www.orthodb.org/v10?query=103at7088	protein unc-13 homolog A isoform X1
105at7088	Complete	HG992123.1	4022136	4050101	-	5708.1	4078	https://www.orthodb.org/v10?query=105at7088	uncharacterized protein LOC106123073
106at7088	Complete	HG992063.1	5636706	5666768	+	4260.5	2391	https://www.orthodb.org/v10?query=106at7088	small subunit processome component 20 homolog
112at7088	Complete	HG992099.1	2329811	2369261	+	4049.8	2072	https://www.orthodb.org/v10?query=112at7088	Ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	HG992055.1	25416920	25651735	-	4399.0	2328	https://www.orthodb.org/v10?query=113at7088	kalirin
116at7088	Complete	HG992096.1	5247316	5262665	+	3257.5	1742	https://www.orthodb.org/v10?query=116at7088	myosin-VIIa-like
122at7088	Complete	HG992084.1	712495	763151	+	2966.6	1631	https://www.orthodb.org/v10?query=122at7088	tetratricopeptide repeat protein 28
123at7088	Complete	HG992107.1	1539320	1580030	+	3415.8	1746	https://www.orthodb.org/v10?query=123at7088	DNA polymerase epsilon catalytic subunit A
126at7088	Complete	HG992080.1	4754206	4797427	-	3580.9	1839	https://www.orthodb.org/v10?query=126at7088	phosphatidylinositol 4-kinase alpha isoform X1
127at7088	Complete	HG992072.1	39580	122112	+	4104.3	2516	https://www.orthodb.org/v10?query=127at7088	uncharacterized protein LOC106104714
128at7088	Complete	HG992081.1	2662316	2725706	+	5114.0	3280	https://www.orthodb.org/v10?query=128at7088	Vacuolar protein sorting-associated protein 13D
133at7088	Complete	HG992063.1	4417771	4476774	+	1555.4	1585	https://www.orthodb.org/v10?query=133at7088	uncharacterized protein LOC106140978
136at7088	Complete	HG992109.1	4567589	4612561	+	3246.0	1969	https://www.orthodb.org/v10?query=136at7088	piezo-type mechanosensitive ion channel component isoform X1
137at7088	Complete	HG992111.1	3905731	3967357	-	3058.5	1899	https://www.orthodb.org/v10?query=137at7088	proto-oncogene tyrosine-protein kinase ROS
138at7088	Complete	HG992058.1	6606053	6620311	+	2666.3	1938	https://www.orthodb.org/v10?query=138at7088	protein abnormal spindle
139at7088	Complete	HG992138.1	1554896	1597716	+	4075.8	2246	https://www.orthodb.org/v10?query=139at7088	protein pecanex-like
140at7088	Complete	HG992124.1	1707475	1940762	-	3382.7	2163	https://www.orthodb.org/v10?query=140at7088	supervillin-like isoform X1
145at7088	Complete	HG992066.1	129199	154686	+	2966.3	1536	https://www.orthodb.org/v10?query=145at7088	Sodium channel protein
148at7088	Complete	HG992135.1	2010716	2053475	-	2797.7	1709	https://www.orthodb.org/v10?query=148at7088	uncharacterized protein LOC111354061
155at7088	Complete	HG992071.1	5634866	5652933	+	3817.7	2409	https://www.orthodb.org/v10?query=155at7088	Adenomatous polyposis coli protein
158at7088	Complete	HG992120.1	900515	1098972	-	2397.7	1368	https://www.orthodb.org/v10?query=158at7088	Sodium channel protein
159at7088	Complete	HG992110.1	1503054	1530142	-	3407.9	1974	https://www.orthodb.org/v10?query=159at7088	zinc finger FYVE domain-containing protein 26 homolog
160at7088	Complete	HG992100.1	971510	1154694	+	3202.2	1749	https://www.orthodb.org/v10?query=160at7088	protein still life, isoform SIF type 1
163at7088	Complete	HG992101.1	3786194	3810359	+	2822.3	1547	https://www.orthodb.org/v10?query=163at7088	LOW QUALITY PROTEIN: low-density lipoprotein receptor-related protein 4-like
173at7088	Complete	HG992080.1	5367396	5413797	-	3132.8	1443	https://www.orthodb.org/v10?query=173at7088	clathrin heavy chain
177at7088	Complete	HG992063.1	6306675	6373002	-	3567.9	1864	https://www.orthodb.org/v10?query=177at7088	voltage-dependent T-type calcium channel subunit alpha-1G-like
179at7088	Complete	HG992086.1	839837	877071	-	2704.5	1397	https://www.orthodb.org/v10?query=179at7088	uncharacterized protein LOC101741868
183at7088	Complete	HG992093.1	3501523	3547039	+	3589.1	1887	https://www.orthodb.org/v10?query=183at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase HECTD1
184at7088	Complete	HG992060.1	600306	624002	+	3025.6	1733	https://www.orthodb.org/v10?query=184at7088	cadherin-89D
186at7088	Complete	HG992087.1	4362967	4379890	-	3487.7	2000	https://www.orthodb.org/v10?query=186at7088	nucleosome-remodeling factor subunit NURF301
190at7088	Complete	HG992057.1	133838	172860	-	2693.8	1352	https://www.orthodb.org/v10?query=190at7088	NACHT and WD repeat domain-containing protein 2
193at7088	Complete	HG992137.1	2982239	2991675	+	3386.8	1532	https://www.orthodb.org/v10?query=193at7088	brefeldin A-inhibited guanine nucleotide-exchange protein 1
196at7088	Complete	HG992062.1	2290129	2331066	-	2903.9	1604	https://www.orthodb.org/v10?query=196at7088	cadherin-23
200at7088	Complete	HG992144.1	2009809	2064029	-	3207.1	1850	https://www.orthodb.org/v10?query=200at7088	protein unc-79 homolog
201at7088	Complete	HG992141.1	619900	652351	-	2960.9	1518	https://www.orthodb.org/v10?query=201at7088	uncharacterized protein LOC105392584
204at7088	Complete	HG992079.1	5100370	5107955	-	2379.4	1407	https://www.orthodb.org/v10?query=204at7088	uncharacterized protein LOC106100576
206at7088	Complete	HG992094.1	2651853	2935000	-	3339.5	1901	https://www.orthodb.org/v10?query=206at7088	protein sickie isoform X1
207at7088	Complete	HG992058.1	4609861	4624475	-	2969.6	1708	https://www.orthodb.org/v10?query=207at7088	WD repeat-containing protein 81
208at7088	Complete	HG992079.1	2950452	3008746	-	2431.8	1329	https://www.orthodb.org/v10?query=208at7088	ras GTPase-activating-like protein IQGAP1
210at7088	Complete	HG992079.1	2069714	2078507	+	3648.5	1841	https://www.orthodb.org/v10?query=210at7088	DNA-directed RNA polymerase II subunit RPB1
211at7088	Complete	HG992112.1	1598063	1639984	-	2705.9	1609	https://www.orthodb.org/v10?query=211at7088	spatacsin
212at7088	Complete	HG992055.1	4823180	4854989	+	2570.4	1418	https://www.orthodb.org/v10?query=212at7088	laminin subunit gamma-1
215at7088	Complete	HG992129.1	1534845	1557155	-	3093.8	1700	https://www.orthodb.org/v10?query=215at7088	LOW QUALITY PROTEIN: brefeldin A-inhibited guanine nucleotide-exchange protein 3
220at7088	Complete	HG992082.1	4714970	4746715	+	2541.1	1274	https://www.orthodb.org/v10?query=220at7088	Dual oxidase 1
231at7088	Complete	HG992142.1	2443762	2463983	-	3520.8	2427	https://www.orthodb.org/v10?query=231at7088	LOW QUALITY PROTEIN: uncharacterized protein LOC101738815
232at7088	Complete	HG992087.1	4940279	4961726	+	2979.5	1596	https://www.orthodb.org/v10?query=232at7088	nipped-B-like protein
235at7088	Complete	HG992096.1	3248145	3255429	+	2965.7	1828	https://www.orthodb.org/v10?query=235at7088	HEAT repeat-containing protein 1
236at7088	Complete	HG992103.1	5400577	5417959	+	2291.4	1526	https://www.orthodb.org/v10?query=236at7088	nucleoporin NUP188 homolog
242at7088	Complete	HG992097.1	2032253	2079793	+	2717.5	1565	https://www.orthodb.org/v10?query=242at7088	uncharacterized protein LOC111002222
246at7088	Complete	HG992130.1	2819360	3069854	+	1844.8	991	https://www.orthodb.org/v10?query=246at7088	transient receptor potential cation channel trpm isoform X1
248at7088	Complete	HG992072.1	6370294	6410341	-	3089.4	1663	https://www.orthodb.org/v10?query=248at7088	unconventional myosin-IXa-like isoform X1
250at7088	Complete	HG992085.1	2108227	2171016	+	2613.1	1224	https://www.orthodb.org/v10?query=250at7088	DE-cadherin isoform X1
251at7088	Complete	HG992099.1	2632501	2649798	+	2914.4	2191	https://www.orthodb.org/v10?query=251at7088	E3 SUMO-protein ligase RanBP2-like
254at7088	Complete	HG992081.1	1486830	1515907	+	3395.9	1751	https://www.orthodb.org/v10?query=254at7088	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1
258at7088	Complete	HG992077.1	5765149	5808217	+	2504.6	1805	https://www.orthodb.org/v10?query=258at7088	uncharacterized protein LOC106142077
259at7088	Complete	HG992126.1	2014345	2046302	-	2489.1	1349	https://www.orthodb.org/v10?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	HG992056.1	7206944	7277427	-	2587.8	1418	https://www.orthodb.org/v10?query=263at7088	protein polybromo-1
266at7088	Complete	HG992055.1	6408499	6558960	+	2912.0	1411	https://www.orthodb.org/v10?query=266at7088	disco-interacting protein 2 isoform X1
270at7088	Complete	HG992055.1	7134998	7149223	-	3465.8	2364	https://www.orthodb.org/v10?query=270at7088	PHD finger protein rhinoceros
271at7088	Complete	HG992124.1	1341239	1369428	-	2713.6	1432	https://www.orthodb.org/v10?query=271at7088	uncharacterized protein LOC106109654
273at7088	Complete	HG992071.1	6199507	6223169	-	1889.3	1315	https://www.orthodb.org/v10?query=273at7088	Cadherin-like protein
274at7088	Complete	HG992113.1	1649922	1655374	-	2655.7	1460	https://www.orthodb.org/v10?query=274at7088	DNA-directed RNA polymerase I subunit RPA1
278at7088	Missing
281at7088	Complete	HG992081.1	4228797	4238767	+	2209.0	1360	https://www.orthodb.org/v10?query=281at7088	uncharacterized protein LOC105389625
288at7088	Complete	HG992076.1	4676165	4709884	-	2816.9	1894	https://www.orthodb.org/v10?query=288at7088	uncharacterized protein LOC106140763
296at7088	Complete	HG992055.1	22228066	22232705	-	1084.9	1234	https://www.orthodb.org/v10?query=296at7088	uncharacterized protein LOC106113881
302at7088	Complete	HG992126.1	69987	114600	+	2299.9	1150	https://www.orthodb.org/v10?query=302at7088	Calcium-dependent secretion activator
303at7088	Complete	HG992133.1	3975151	4012146	+	2615.9	2155	https://www.orthodb.org/v10?query=303at7088	serine-protein kinase ATM
307at7088	Complete	HG992060.1	6286904	6318015	-	2466.7	1370	https://www.orthodb.org/v10?query=307at7088	protocadherin-15
311at7088	Complete	HG992105.1	2204154	2219575	+	2270.6	1572	https://www.orthodb.org/v10?query=311at7088	Gamma-tubulin complex component 6
315at7088	Complete	HG992125.1	3011022	3024683	+	2600.5	1355	https://www.orthodb.org/v10?query=315at7088	uncharacterized protein LOC105388963
316at7088	Complete	HG992101.1	3602270	3615140	-	2831.7	2596	https://www.orthodb.org/v10?query=316at7088	protein lava lamp-like
318at7088	Complete	HG992062.1	2729407	2760792	+	2827.7	1511	https://www.orthodb.org/v10?query=318at7088	cadherin-86C
321at7088	Complete	HG992055.1	27256613	27266321	-	1893.7	1324	https://www.orthodb.org/v10?query=321at7088	uncharacterized protein LOC106130599
322at7088	Complete	HG992071.1	6063537	6070962	-	1664.7	1103	https://www.orthodb.org/v10?query=322at7088	uncharacterized protein LOC106136812
324at7088	Complete	HG992079.1	258262	275289	+	2391.4	1213	https://www.orthodb.org/v10?query=324at7088	myosin-IIIb-like isoform X1
325at7088	Complete	HG992124.1	678353	699562	+	2270.6	1437	https://www.orthodb.org/v10?query=325at7088	protein virilizer
326at7088	Complete	HG992096.1	2334553	2351708	-	2315.6	1329	https://www.orthodb.org/v10?query=326at7088	maestro heat-like repeat-containing protein family member 1
327at7088	Complete	HG992058.1	4051587	4104506	-	2383.0	1984	https://www.orthodb.org/v10?query=327at7088	uncharacterized protein LOC110378203
328at7088	Complete	HG992136.1	3371026	3377275	-	2469.2	1681	https://www.orthodb.org/v10?query=328at7088	Nucleolar pre-ribosomal-associated protein 1
332at7088	Complete	HG992079.1	3422864	3438585	+	2750.1	1471	https://www.orthodb.org/v10?query=332at7088	chromodomain-helicase-DNA-binding protein 1
335at7088	Complete	HG992104.1	5032652	5039772	+	1984.5	1161	https://www.orthodb.org/v10?query=335at7088	uncharacterized protein LOC111000708
338at7088	Complete	HG992092.1	2879347	2933874	+	2802.7	1462	https://www.orthodb.org/v10?query=338at7088	transcription initiation factor TFIID subunit 1 isoform X1
340at7088	Complete	HG992138.1	1713818	1732174	-	2450.0	1714	https://www.orthodb.org/v10?query=340at7088	uncharacterized protein LOC105388073
342at7088	Complete	HG992097.1	4587753	4602141	-	2684.2	1756	https://www.orthodb.org/v10?query=342at7088	uncharacterized protein LOC101737053
345at7088	Complete	HG992069.1	1815422	1833030	-	2485.0	1463	https://www.orthodb.org/v10?query=345at7088	trichohyalin-like
350at7088	Complete	HG992087.1	5001888	5008099	+	2134.6	1111	https://www.orthodb.org/v10?query=350at7088	tectonin beta-propeller repeat-containing protein
353at7088	Complete	HG992123.1	3774016	3834476	+	2421.4	1292	https://www.orthodb.org/v10?query=353at7088	rho GTPase-activating protein 190-like
354at7088	Complete	HG992102.1	2259691	2263410	-	2401.9	1101	https://www.orthodb.org/v10?query=354at7088	toll-like receptor 6
355at7088	Complete	HG992125.1	1971924	1993428	+	2231.6	1175	https://www.orthodb.org/v10?query=355at7088	protein TANC2 isoform X1
356at7088	Complete	HG992059.1	5299130	5325633	+	2051.6	1392	https://www.orthodb.org/v10?query=356at7088	uncharacterized protein LOC110992145
357at7088	Complete	HG992056.1	8279594	8314177	+	2170.9	1253	https://www.orthodb.org/v10?query=357at7088	uncharacterized protein LOC110994148
360at7088	Complete	HG992055.1	9485512	9550458	-	1934.2	1039	https://www.orthodb.org/v10?query=360at7088	potassium channel subfamily T member 2
363at7088	Complete	HG992128.1	1508448	1514495	+	2543.0	1710	https://www.orthodb.org/v10?query=363at7088	calcineurin-binding protein cabin-1-like
366at7088	Complete	HG992074.1	6260215	6303055	-	3139.3	1769	https://www.orthodb.org/v10?query=366at7088	nucleoprotein TPR
367at7088	Complete	HG992061.1	5564682	5664707	-	2798.5	1530	https://www.orthodb.org/v10?query=367at7088	uncharacterized protein LOC106103483
375at7088	Complete	HG992102.1	3488086	3533893	+	1355.2	1165	https://www.orthodb.org/v10?query=375at7088	Apaf-1
380at7088	Complete	HG992115.1	1662385	1694540	+	2115.4	1179	https://www.orthodb.org/v10?query=380at7088	von Willebrand factor A domain-containing protein 8
382at7088	Complete	HG992136.1	2593785	2609181	-	1653.7	1179	https://www.orthodb.org/v10?query=382at7088	uncharacterized protein LOC105384963
383at7088	Complete	HG992087.1	5020666	5036397	-	2452.2	1107	https://www.orthodb.org/v10?query=383at7088	splicing factor 3B subunit 1
384at7088	Complete	HG992122.1	3571331	3576908	+	2148.0	1421	https://www.orthodb.org/v10?query=384at7088	uncharacterized protein LOC110994888
385at7088	Complete	HG992110.1	2648316	2679977	+	2606.7	1628	https://www.orthodb.org/v10?query=385at7088	proteasome activator complex subunit 4B-like
386at7088	Complete	HG992127.1	835053	845791	-	2386.2	1107	https://www.orthodb.org/v10?query=386at7088	splicing factor 3B subunit 3 isoform X1
389at7088	Complete	HG992055.1	13907339	13928210	-	2192.6	1116	https://www.orthodb.org/v10?query=389at7088	mediator of RNA polymerase II transcription subunit 23
391at7088	Complete	HG992055.1	25248730	25299776	-	2019.9	1125	https://www.orthodb.org/v10?query=391at7088	sterol regulatory element-binding protein cleavage-activating protein
392at7088	Complete	HG992099.1	2514768	2557253	+	2044.9	1244	https://www.orthodb.org/v10?query=392at7088	UDP-glucose:glycoprotein glucosyltransferase
393at7088	Complete	HG992072.1	4751251	4834636	-	2384.2	1322	https://www.orthodb.org/v10?query=393at7088	C-myc promoter-binding protein-like
394at7088	Complete	HG992059.1	6388293	6411682	-	2764.0	1496	https://www.orthodb.org/v10?query=394at7088	uncharacterized protein LOC111356302
396at7088	Complete	HG992093.1	3391525	3400239	+	1822.5	1147	https://www.orthodb.org/v10?query=396at7088	rab3 GTPase-activating protein regulatory subunit
401at7088	Complete	HG992062.1	2899090	2931470	+	2132.5	1058	https://www.orthodb.org/v10?query=401at7088	ASK1
408at7088	Complete	HG992096.1	4475353	4484080	+	2182.1	1378	https://www.orthodb.org/v10?query=408at7088	uncharacterized protein LOC110371077
412at7088	Complete	HG992118.1	2968807	3127000	+	2318.4	1481	https://www.orthodb.org/v10?query=412at7088	protein outspread
417at7088	Complete	HG992110.1	2629994	2645336	+	1864.1	1031	https://www.orthodb.org/v10?query=417at7088	helicase SKI2W
420at7088	Complete	HG992085.1	5434847	5516234	-	1980.2	1167	https://www.orthodb.org/v10?query=420at7088	rho guanine nucleotide exchange factor 17 isoform X1
427at7088	Complete	HG992077.1	2336523	2418103	+	2069.3	1241	https://www.orthodb.org/v10?query=427at7088	uncharacterized protein LOC105385596
429at7088	Complete	HG992125.1	3430769	3523769	+	2317.1	1354	https://www.orthodb.org/v10?query=429at7088	uncharacterized protein LOC105388960
430at7088	Complete	HG992059.1	2392216	2413832	+	2229.9	1154	https://www.orthodb.org/v10?query=430at7088	chaoptin
434at7088	Complete	HG992099.1	5487643	5493366	+	2110.8	1180	https://www.orthodb.org/v10?query=434at7088	DNA polymerase
437at7088	Complete	HG992068.1	1727059	1773353	+	1903.0	990	https://www.orthodb.org/v10?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	HG992062.1	5868973	5876095	-	2199.6	1148	https://www.orthodb.org/v10?query=443at7088	Xanthine dehydrogenase
445at7088	Complete	HG992061.1	3905565	3928336	-	2298.4	1400	https://www.orthodb.org/v10?query=445at7088	uncharacterized protein LOC106120650
450at7088	Complete	HG992088.1	5816459	5824967	-	2099.0	1356	https://www.orthodb.org/v10?query=450at7088	Zinc finger protein
455at7088	Complete	HG992109.1	4617424	4620951	-	2694.4	1119	https://www.orthodb.org/v10?query=455at7088	DNA-directed RNA polymerase II subunit RPB2
456at7088	Complete	HG992102.1	2710097	2714119	+	2246.2	1184	https://www.orthodb.org/v10?query=456at7088	toll-like receptor 6
458at7088	Missing
461at7088	Complete	HG992118.1	145910	184150	+	1952.7	1071	https://www.orthodb.org/v10?query=461at7088	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2-like isoform X1
464at7088	Complete	HG992140.1	2920736	2994862	+	2049.7	1274	https://www.orthodb.org/v10?query=464at7088	LOC101744043
467at7088	Complete	HG992113.1	3105096	3155766	+	2235.2	1240	https://www.orthodb.org/v10?query=467at7088	Phosphoribosylformylglycinamidine cyclo-ligase
468at7088	Complete	HG992127.1	2290948	2302733	-	2542.3	1433	https://www.orthodb.org/v10?query=468at7088	uncharacterized protein LOC111358843
478at7088	Complete	HG992065.1	4278527	4320508	+	2104.6	1205	https://www.orthodb.org/v10?query=478at7088	uncharacterized protein LOC111000693
479at7088	Complete	HG992085.1	535168	554232	-	1897.4	1292	https://www.orthodb.org/v10?query=479at7088	adenylate cyclase type 10-like
481at7088	Complete	HG992100.1	1627412	1666429	-	2065.3	1121	https://www.orthodb.org/v10?query=481at7088	phosphoribosylformylglycinamidine synthase
486at7088	Complete	HG992124.1	4220865	4245729	+	2520.0	1247	https://www.orthodb.org/v10?query=486at7088	DNA topoisomerase 2
488at7088	Complete	HG992131.1	1317832	1418337	+	1665.0	1093	https://www.orthodb.org/v10?query=488at7088	uncharacterized protein LOC111354620
489at7088	Complete	HG992080.1	3424873	3444341	-	2475.9	3127	https://www.orthodb.org/v10?query=489at7088	uncharacterized protein LOC101742695
490at7088	Complete	HG992112.1	3829004	3914476	+	1515.8	1277	https://www.orthodb.org/v10?query=490at7088	restin homolog isoform X1
492at7088	Complete	HG992098.1	903835	1111007	-	1689.0	933	https://www.orthodb.org/v10?query=492at7088	uncharacterized protein LOC101739889
494at7088	Complete	HG992141.1	1954235	2032292	+	2499.5	1656	https://www.orthodb.org/v10?query=494at7088	Methyl-CpG-binding domain protein 5
495at7088	Complete	HG992117.1	296024	306125	-	2178.2	1248	https://www.orthodb.org/v10?query=495at7088	neither inactivation nor afterpotential protein C isoform X1
496at7088	Complete	HG992076.1	3729202	3997529	+	2066.3	1175	https://www.orthodb.org/v10?query=496at7088	nephrin
498at7088	Complete	HG992075.1	2224649	2247375	-	1927.5	1017	https://www.orthodb.org/v10?query=498at7088	leucine--tRNA ligase, cytoplasmic
499at7088	Complete	HG992087.1	5925194	5958117	-	2106.0	998	https://www.orthodb.org/v10?query=499at7088	DNA-directed RNA polymerase III subunit RPC2
504at7088	Complete	HG992100.1	1588419	1613281	+	1902.3	1202	https://www.orthodb.org/v10?query=504at7088	TBC1 domain family member 30
505at7088	Complete	HG992092.1	4909023	4918568	+	2123.0	1191	https://www.orthodb.org/v10?query=505at7088	intraflagellar transport protein 140 homolog
506at7088	Complete	HG992055.1	5693260	5798918	+	1727.1	905	https://www.orthodb.org/v10?query=506at7088	Transient receptor potential A1
509at7088	Complete	HG992102.1	1788829	1792668	-	2115.3	1084	https://www.orthodb.org/v10?query=509at7088	toll-like receptor Tollo
