species	chr	repeat_density	midpos	assigned_merian	genome_size	prop_midpos	plot_colour
Aphantopus_hyperantus	LR761656.1	36.661	5.35	M14,M29	408.137179	1.31083377728742	M14
Aphantopus_hyperantus	LR761656.1	55.06	14.65	M14,M29	408.137179	3.58947940883376	M14
Aphantopus_hyperantus	LR761656.1	32.087	6.05	M14,M29	408.137179	1.48234473880166	M14
Aphantopus_hyperantus	LR761656.1	48.544	2.15	M14,M29	408.137179	0.526783667508027	M29
Aphantopus_hyperantus	LR761656.1	45.974	2.55	M14,M29	408.137179	0.62478993123045	M29
Aphantopus_hyperantus	LR761656.1	43.539	2.85	M14,M29	408.137179	0.698294629022268	M29
Aphantopus_hyperantus	LR761656.1	36.306	9.05	M14,M29	408.137179	2.21739171671983	M14
Aphantopus_hyperantus	LR761656.1	40.69	10.55	M14,M29	408.137179	2.58491520567892	M14
Aphantopus_hyperantus	LR761656.1	50.293	7.15	M14,M29	408.137179	1.75186196403832	M14
Aphantopus_hyperantus	LR761656.1	44.911	6.65	M14,M29	408.137179	1.62935413438529	M14
Aphantopus_hyperantus	LR761656.1	32.429	15.85	M14,M29	408.137179	3.88349820000103	M14
Aphantopus_hyperantus	LR761656.1	39.6865	15.924657	M14,M29	408.137179	3.90179033407785	M14
Aphantopus_hyperantus	LR761656.1	39.274	5.85	M14,M29	408.137179	1.43334160694044	M14
Aphantopus_hyperantus	LR761656.1	45.725	2.95	M14,M29	408.137179	0.722796194952874	M29
Aphantopus_hyperantus	LR761656.1	50.701	13.95	M14,M29	408.137179	3.41796844731952	M14
Aphantopus_hyperantus	LR761656.1	46.648	13.65	M14,M29	408.137179	3.3444637495277	M14
Aphantopus_hyperantus	LR761656.1	51.186	14.45	M14,M29	408.137179	3.54047627697255	M14
Aphantopus_hyperantus	LR761656.1	54.134	14.85	M14,M29	408.137179	3.63848254069498	M14
Aphantopus_hyperantus	LR761656.1	39.608	6.25	M14,M29	408.137179	1.53134787066287	M14
Aphantopus_hyperantus	LR761656.1	45.38	13.15	M14,M29	408.137179	3.22195591987468	M14
Aphantopus_hyperantus	LR761656.1	42.191	10.75	M14,M29	408.137179	2.63391833754013	M14
Aphantopus_hyperantus	LR761656.1	25.348	5.95	M14,M29	408.137179	1.45784317287105	M14
Aphantopus_hyperantus	LR761656.1	42.542	3.75	M14,M29	408.137179	0.918808722397721	M29
Aphantopus_hyperantus	LR761656.1	33.009	6.95	M14,M29	408.137179	1.70285883217711	M14
Aphantopus_hyperantus	LR761656.1	55.317	14.75	M14,M29	408.137179	3.61398097476437	M14
Aphantopus_hyperantus	LR761656.1	32.498	6.15	M14,M29	408.137179	1.50684630473226	M14
Aphantopus_hyperantus	LR761656.1	46.278	1.65	M14,M29	408.137179	0.404275837854997	M29
Aphantopus_hyperantus	LR761656.1	38.967	15.65	M14,M29	408.137179	3.83449506813982	M14
Aphantopus_hyperantus	LR761656.1	58.394	14.25	M14,M29	408.137179	3.49147314511134	M14
Aphantopus_hyperantus	LR761656.1	33.199	5.45	M14,M29	408.137179	1.33533534321802	M14
Aphantopus_hyperantus	LR761656.1	44.008	14.55	M14,M29	408.137179	3.56497784290316	M14
Aphantopus_hyperantus	LR761656.1	42.088	14.35	M14,M29	408.137179	3.51597471104195	M14
Aphantopus_hyperantus	LR761656.1	51.827	2.25	M14,M29	408.137179	0.551285233438633	M29
Aphantopus_hyperantus	LR761656.1	57.549	1.15	M14,M29	408.137179	0.281768008201968	M29
Aphantopus_hyperantus	LR761656.1	45.708	2.65	M14,M29	408.137179	0.649291497161056	M29
Aphantopus_hyperantus	LR761656.1	35.242	3.45	M14,M29	408.137179	0.845304024605903	M29
Aphantopus_hyperantus	LR761656.1	45.254	3.15	M14,M29	408.137179	0.771799326814086	M29
Aphantopus_hyperantus	LR761656.1	49.085	14.15	M14,M29	408.137179	3.46697157918073	M14
Aphantopus_hyperantus	LR761656.1	49.792	14.05	M14,M29	408.137179	3.44247001325013	M14
Aphantopus_hyperantus	LR761656.1	34.933	5.55	M14,M29	408.137179	1.35983690914863	M14
Aphantopus_hyperantus	LR761656.1	46.659	13.45	M14,M29	408.137179	3.29546061766649	M14
Aphantopus_hyperantus	LR761656.1	45.803	13.85	M14,M29	408.137179	3.39346688138892	M14
Aphantopus_hyperantus	LR761656.1	32.741	10.45	M14,M29	408.137179	2.56041363974832	M14
Aphantopus_hyperantus	LR761656.1	46.759	5.15	M14,M29	408.137179	1.2618306454262	M14
Aphantopus_hyperantus	LR761656.1	39.416	1.75	M14,M29	408.137179	0.428777403785603	M29
Aphantopus_hyperantus	LR761656.1	49.1	15.15	M14,M29	408.137179	3.71198723848679	M14
Aphantopus_hyperantus	LR761656.1	51.067	13.55	M14,M29	408.137179	3.3199621835971	M14
Aphantopus_hyperantus	LR761656.1	41.112	5.25	M14,M29	408.137179	1.28633221135681	M14
Aphantopus_hyperantus	LR761656.1	39.456	5.65	M14,M29	408.137179	1.38433847507923	M14
Aphantopus_hyperantus	LR761656.1	34.585	5.75	M14,M29	408.137179	1.40884004100984	M14
Aphantopus_hyperantus	LR761656.1	49.176	15.05	M14,M29	408.137179	3.68748567255619	M14
Aphantopus_hyperantus	LR761656.1	53.57	14.95	M14,M29	408.137179	3.66298410662558	M14
Aphantopus_hyperantus	LR761656.1	47.589	3.05	M14,M29	408.137179	0.74729776088348	M29
Aphantopus_hyperantus	LR761656.1	36.751	15.75	M14,M29	408.137179	3.85899663407043	M14
Aphantopus_hyperantus	LR761656.1	50.922	15.35	M14,M29	408.137179	3.76099037034801	M14
Aphantopus_hyperantus	LR761656.1	55.905	15.45	M14,M29	408.137179	3.78549193627861	M14
Aphantopus_hyperantus	LR761656.1	38.541	13.25	M14,M29	408.137179	3.24645748580528	M14
Aphantopus_hyperantus	LR761656.1	40.351	13.35	M14,M29	408.137179	3.27095905173589	M14
Aphantopus_hyperantus	LR761656.1	49.221	2.35	M14,M29	408.137179	0.575786799369239	M29
Aphantopus_hyperantus	LR761656.1	63.358	15.25	M14,M29	408.137179	3.7364888044174	M14
