species	chr	repeat_density	midpos	assigned_merian	genome_size	prop_midpos	plot_colour
Agonopterix_subpropinquella	OV277694.1	60.368	16.75	M19,M21	667.905724	2.50783896560827	M19
Agonopterix_subpropinquella	OV277694.1	37.791	25.95	M19,M21	667.905724	3.88527887507669	M21
Agonopterix_subpropinquella	OV277694.1	62	4.25	M19,M21	667.905724	0.636317349482694	M19
Agonopterix_subpropinquella	OV277694.1	64.309	2.85	M19,M21	667.905724	0.42670692847663	M19
Agonopterix_subpropinquella	OV277694.1	56.899	2.25	M19,M21	667.905724	0.336873890902603	M19
Agonopterix_subpropinquella	OV277694.1	45.82	7.55	M19,M21	667.905724	1.13039905613985	M19
Agonopterix_subpropinquella	OV277694.1	63.1	18.95	M19,M21	667.905724	2.83722677004637	M19
Agonopterix_subpropinquella	OV277694.1	41.879	10.55	M19,M21	667.905724	1.57956424400998	M19
Agonopterix_subpropinquella	OV277694.1	59.699	18.25	M19,M21	667.905724	2.73242155954333	M19
Agonopterix_subpropinquella	OV277694.1	43.688	28.45	M19,M21	667.905724	4.2595831983018	M21
Agonopterix_subpropinquella	OV277694.1	59.867	26.95	M19,M21	667.905724	4.03500060436673	M21
Agonopterix_subpropinquella	OV277694.1	60.087	18.55	M19,M21	667.905724	2.77733807833035	M19
Agonopterix_subpropinquella	OV277694.1	57.999	16.35	M19,M21	667.905724	2.44795027389225	M19
Agonopterix_subpropinquella	OV277694.1	44.867	17.15	M19,M21	667.905724	2.56772765732428	M19
Agonopterix_subpropinquella	OV277694.1	54.528	15.65	M19,M21	667.905724	2.34314506338922	M19
Agonopterix_subpropinquella	OV277694.1	59.512	8.85	M19,M21	667.905724	1.3250373042169	M19
Agonopterix_subpropinquella	OV277694.1	65.293	16.85	M19,M21	667.905724	2.52281113853727	M19
Agonopterix_subpropinquella	OV277694.1	43.511	29.85	M19,M21	667.905724	4.46919361930787	M21
Agonopterix_subpropinquella	OV277694.1	66.274	4.05	M19,M21	667.905724	0.606373003624685	M19
Agonopterix_subpropinquella	OV277694.1	50.638	11.05	M19,M21	667.905724	1.65442510865501	M19
Agonopterix_subpropinquella	OV277694.1	62.357	24.85	M19,M21	667.905724	3.72058497285764	M21
Agonopterix_subpropinquella	OV277694.1	42.846	24.95	M19,M21	667.905724	3.73555714578664	M21
Agonopterix_subpropinquella	OV277694.1	60.882	33.95	M19,M21	667.905724	5.08305270939705	M21
Agonopterix_subpropinquella	OV277694.1	34.334	37.25	M19,M21	667.905724	5.5771344160542	M21
Agonopterix_subpropinquella	OV277694.1	59.453	16.25	M19,M21	667.905724	2.43297810096324	M19
Agonopterix_subpropinquella	OV277694.1	47.358	28.75	M19,M21	667.905724	4.30449971708881	M21
Agonopterix_subpropinquella	OV277694.1	56.698	25.05	M19,M21	667.905724	3.75052931871565	M21
Agonopterix_subpropinquella	OV277694.1	54.838	16.95	M19,M21	667.905724	2.53778331146628	M19
Agonopterix_subpropinquella	OV277694.1	61.119	15.55	M19,M21	667.905724	2.32817289046021	M19
Agonopterix_subpropinquella	OV277694.1	42.657	5.75	M19,M21	667.905724	0.860899943417763	M19
Agonopterix_subpropinquella	OV277694.1	56.104	20.35	M19,M21	667.905724	3.04683719105243	M21
Agonopterix_subpropinquella	OV277694.1	45.021	31.15	M19,M21	667.905724	4.66383186738492	M21
Agonopterix_subpropinquella	OV277694.1	59.883	2.75	M19,M21	667.905724	0.411734755547626	M19
Agonopterix_subpropinquella	OV277694.1	46.184	10.85	M19,M21	667.905724	1.624480762797	M19
Agonopterix_subpropinquella	OV277694.1	57.282	33.85	M19,M21	667.905724	5.06808053646805	M21
Agonopterix_subpropinquella	OV277694.1	47.895	6.85	M19,M21	667.905724	1.02559384563681	M19
Agonopterix_subpropinquella	OV277694.1	46.901	27.85	M19,M21	667.905724	4.16975016072777	M21
Agonopterix_subpropinquella	OV277694.1	40.858	27.75	M19,M21	667.905724	4.15477798779877	M21
Agonopterix_subpropinquella	OV277694.1	43.824	27.05	M19,M21	667.905724	4.04997277729574	M21
Agonopterix_subpropinquella	OV277694.1	41.571	37.35	M19,M21	667.905724	5.59210658898321	M21
Agonopterix_subpropinquella	OV277694.1	61.195	3.35	M19,M21	667.905724	0.501567793121653	M19
Agonopterix_subpropinquella	OV277694.1	67.492	17.05	M19,M21	667.905724	2.55275548439528	M19
Agonopterix_subpropinquella	OV277694.1	92.526	19.05	M19,M21	667.905724	2.85219894297537	M19
Agonopterix_subpropinquella	OV277694.1	45.664	28.35	M19,M21	667.905724	4.2446110253728	M21
Agonopterix_subpropinquella	OV277694.1	47.562	36.75	M19,M21	667.905724	5.50227355140918	M21
Agonopterix_subpropinquella	OV277694.1	61.87	11.65	M19,M21	667.905724	1.74425814622903	M19
Agonopterix_subpropinquella	OV277694.1	55.032	36.65	M19,M21	667.905724	5.48730137848018	M21
Agonopterix_subpropinquella	OV277694.1	58.673	18.75	M19,M21	667.905724	2.80728242418836	M19
Agonopterix_subpropinquella	OV277694.1	51.395	28.55	M19,M21	667.905724	4.27455537123081	M21
Agonopterix_subpropinquella	OV277694.1	59.748	21.15	M19,M21	667.905724	3.16661457448447	M21
Agonopterix_subpropinquella	OV277694.1	50.626	4.45	M19,M21	667.905724	0.666261695340704	M19
Agonopterix_subpropinquella	OV277694.1	46.115	28.85	M19,M21	667.905724	4.31947189001782	M21
Agonopterix_subpropinquella	OV277694.1	42.822	4.75	M19,M21	667.905724	0.711178214127717	M19
Agonopterix_subpropinquella	OV277694.1	48.693	21.75	M19,M21	667.905724	3.25644761205849	M21
Agonopterix_subpropinquella	OV277694.1	59.903	18.65	M19,M21	667.905724	2.79231025125935	M19
Agonopterix_subpropinquella	OV277694.1	51.63	37.45	M19,M21	667.905724	5.60707876191221	M21
Agonopterix_subpropinquella	OV277694.1	62.274	16.55	M19,M21	667.905724	2.47789461975026	M19
Agonopterix_subpropinquella	OV277694.1	60.863	3.85	M19,M21	667.905724	0.576428657766676	M19
Agonopterix_subpropinquella	OV277694.1	51.684	14.15	M19,M21	667.905724	2.11856246945415	M19
Agonopterix_subpropinquella	OV277694.1	72.708	10.35	M19,M21	667.905724	1.54961989815197	M19
Agonopterix_subpropinquella	OV277694.1	66.452	3.55	M19,M21	667.905724	0.531512138979662	M19
Agonopterix_subpropinquella	OV277694.1	42.37	10.45	M19,M21	667.905724	1.56459207108098	M19
Agonopterix_subpropinquella	OV277694.1	66.159	34.15	M19,M21	667.905724	5.11299705525506	M21
Agonopterix_subpropinquella	OV277694.1	59.776	18.15	M19,M21	667.905724	2.71744938661433	M19
Agonopterix_subpropinquella	OV277694.1	47.433	27.65	M19,M21	667.905724	4.13980581486976	M21
Agonopterix_subpropinquella	OV277694.1	66.172	27.35	M19,M21	667.905724	4.09488929608275	M21
Agonopterix_subpropinquella	OV277694.1	59.201	18.45	M19,M21	667.905724	2.76236590540134	M19
Agonopterix_subpropinquella	OV277694.1	52.458	3.25	M19,M21	667.905724	0.486595620192649	M19
Agonopterix_subpropinquella	OV277694.1	58.008	15.35	M19,M21	667.905724	2.2982285446022	M19
Agonopterix_subpropinquella	OV277694.1	51.948	8.65	M19,M21	667.905724	1.2950929583589	M19
Agonopterix_subpropinquella	OV277694.1	43.637	8.75	M19,M21	667.905724	1.3100651312879	M19
Agonopterix_subpropinquella	OV277694.1	44.602	9.65	M19,M21	667.905724	1.44481468764894	M19
Agonopterix_subpropinquella	OV277694.1	49.094	18.85	M19,M21	667.905724	2.82225459711736	M19
Agonopterix_subpropinquella	OV277694.1	54.567	9.75	M19,M21	667.905724	1.45978686057795	M19
Agonopterix_subpropinquella	OV277694.1	52.54	6.95	M19,M21	667.905724	1.04056601856582	M19
Agonopterix_subpropinquella	OV277694.1	55.137	6.45	M19,M21	667.905724	0.965705153920795	M19
Agonopterix_subpropinquella	OV277694.1	50.183	23.85	M19,M21	667.905724	3.57086324356759	M21
Agonopterix_subpropinquella	OV277694.1	60.528	0.05	M19,M21	667.905724	0.00748608646450229	M19
Agonopterix_subpropinquella	OV277694.1	55.258	25.25	M19,M21	667.905724	3.78047366457365	M21
Agonopterix_subpropinquella	OV277694.1	42.399	32.85	M19,M21	667.905724	4.918358807178	M21
Agonopterix_subpropinquella	OV277694.1	49.694	32.75	M19,M21	667.905724	4.903386634249	M21
Agonopterix_subpropinquella	OV277694.1	46.688	25.35	M19,M21	667.905724	3.79544583750266	M21
Agonopterix_subpropinquella	OV277694.1	58.939	2.65	M19,M21	667.905724	0.396762582618621	M19
Agonopterix_subpropinquella	OV277694.1	30.201	36.85	M19,M21	667.905724	5.51724572433819	M21
Agonopterix_subpropinquella	OV277694.1	32.132	16.45	M19,M21	667.905724	2.46292244682125	M19
Agonopterix_subpropinquella	OV277694.1	53.08	25.65	M19,M21	667.905724	3.84036235628967	M21
Agonopterix_subpropinquella	OV277694.1	45.594	25.45	M19,M21	667.905724	3.81041801043166	M21
Agonopterix_subpropinquella	OV277694.1	33.708	24.65	M19,M21	667.905724	3.69064062699963	M21
Agonopterix_subpropinquella	OV277694.1	58.026	7.75	M19,M21	667.905724	1.16034340199785	M19
Agonopterix_subpropinquella	OV277694.1	60.721	34.25	M19,M21	667.905724	5.12796922818407	M21
Agonopterix_subpropinquella	OV277694.1	63.153	20.85	M19,M21	667.905724	3.12169805569745	M21
Agonopterix_subpropinquella	OV277694.1	51.043	30.55	M19,M21	667.905724	4.5739988298109	M21
Agonopterix_subpropinquella	OV277694.1	31.566	12.75	M19,M21	667.905724	1.90895204844808	M19
Agonopterix_subpropinquella	OV277694.1	42.521	26.15	M19,M21	667.905724	3.9152232209347	M21
Agonopterix_subpropinquella	OV277694.1	50.246	4.85	M19,M21	667.905724	0.726150387056722	M19
Agonopterix_subpropinquella	OV277694.1	66.025	3.15	M19,M21	667.905724	0.471623447263644	M19
Agonopterix_subpropinquella	OV277694.1	66.144	10.95	M19,M21	667.905724	1.639452935726	M19
Agonopterix_subpropinquella	OV277694.1	43.113	17.55	M19,M21	667.905724	2.6276163490403	M19
Agonopterix_subpropinquella	OV277694.1	59.155	5.85	M19,M21	667.905724	0.875872116346768	M19
Agonopterix_subpropinquella	OV277694.1	58.512	20.15	M19,M21	667.905724	3.01689284519442	M21
Agonopterix_subpropinquella	OV277694.1	55.156	10.65	M19,M21	667.905724	1.59453641693899	M19
Agonopterix_subpropinquella	OV277694.1	53.812	22.35	M19,M21	667.905724	3.34628064963252	M21
Agonopterix_subpropinquella	OV277694.1	39.878	6.35	M19,M21	667.905724	0.95073298099179	M19
Agonopterix_subpropinquella	OV277694.1	46.048	23.75	M19,M21	667.905724	3.55589107063859	M21
Agonopterix_subpropinquella	OV277694.1	51.218	20.95	M19,M21	667.905724	3.13667022862646	M21
Agonopterix_subpropinquella	OV277694.1	55.878	31.75	M19,M21	667.905724	4.75366490495895	M21
Agonopterix_subpropinquella	OV277694.1	56.083	28.05	M19,M21	667.905724	4.19969450658578	M21
Agonopterix_subpropinquella	OV277694.1	47.001	15.15	M19,M21	667.905724	2.26828419874419	M19
Agonopterix_subpropinquella	OV277694.1	50.19	28.25	M19,M21	667.905724	4.22963885244379	M21
Agonopterix_subpropinquella	OV277694.1	61.592	12.95	M19,M21	667.905724	1.93889639430609	M19
Agonopterix_subpropinquella	OV277694.1	62.842	2.55	M19,M21	667.905724	0.381790409689617	M19
Agonopterix_subpropinquella	OV277694.1	44.001	2.35	M19,M21	667.905724	0.351846063831607	M19
Agonopterix_subpropinquella	OV277694.1	40.452	24.45	M19,M21	667.905724	3.66069628114162	M21
Agonopterix_subpropinquella	OV277694.1	61.304	24.35	M19,M21	667.905724	3.64572410821261	M21
Agonopterix_subpropinquella	OV277694.1	56.985	6.65	M19,M21	667.905724	0.995649499778804	M19
Agonopterix_subpropinquella	OV277694.1	38.011	23.95	M19,M21	667.905724	3.5858354164966	M21
Agonopterix_subpropinquella	OV277694.1	45.161	22.25	M19,M21	667.905724	3.33130847670352	M21
Agonopterix_subpropinquella	OV277694.1	52.168	33.75	M19,M21	667.905724	5.05310836353904	M21
Agonopterix_subpropinquella	OV277694.1	48.656	9.85	M19,M21	667.905724	1.47475903350695	M19
Agonopterix_subpropinquella	OV277694.1	60.619	32.65	M19,M21	667.905724	4.88841446131999	M21
Agonopterix_subpropinquella	OV277694.1	68.193	30.35	M19,M21	667.905724	4.54405448395289	M21
Agonopterix_subpropinquella	OV277694.1	61.469	21.45	M19,M21	667.905724	3.21153109327148	M21
Agonopterix_subpropinquella	OV277694.1	39.597	15.05	M19,M21	667.905724	2.25331202581519	M19
Agonopterix_subpropinquella	OV277694.1	53.472	11.55	M19,M21	667.905724	1.72928597330003	M19
Agonopterix_subpropinquella	OV277694.1	51.056	16.65	M19,M21	667.905724	2.49286679267926	M19
Agonopterix_subpropinquella	OV277694.1	59.225	11.15	M19,M21	667.905724	1.66939728158401	M19
Agonopterix_subpropinquella	OV277694.1	75.975	10.15	M19,M21	667.905724	1.51967555229396	M19
Agonopterix_subpropinquella	OV277694.1	63.775	32.55	M19,M21	667.905724	4.87344228839099	M21
Agonopterix_subpropinquella	OV277694.1	49.53	33.05	M19,M21	667.905724	4.94830315303601	M21
Agonopterix_subpropinquella	OV277694.1	52.765	9.25	M19,M21	667.905724	1.38492599593292	M19
Agonopterix_subpropinquella	OV277694.1	55.366	27.45	M19,M21	667.905724	4.10986146901176	M21
Agonopterix_subpropinquella	OV277694.1	62.372	19.75	M19,M21	667.905724	2.9570041534784	M21
Agonopterix_subpropinquella	OV277694.1	59.411	30.15	M19,M21	667.905724	4.51411013809488	M21
Agonopterix_subpropinquella	OV277694.1	59.993	27.15	M19,M21	667.905724	4.06494495022474	M21
Agonopterix_subpropinquella	OV277694.1	68.788	19.85	M19,M21	667.905724	2.97197632640741	M21
Agonopterix_subpropinquella	OV277694.1	51.068	21.55	M19,M21	667.905724	3.22650326620049	M21
Agonopterix_subpropinquella	OV277694.1	39.567	17.65	M19,M21	667.905724	2.64258852196931	M19
Agonopterix_subpropinquella	OV277694.1	60.846	20.05	M19,M21	667.905724	3.00192067226542	M21
Agonopterix_subpropinquella	OV277694.1	58.05	20.25	M19,M21	667.905724	3.03186501812343	M21
Agonopterix_subpropinquella	OV277694.1	56.503	31.05	M19,M21	667.905724	4.64885969445592	M21
Agonopterix_subpropinquella	OV277694.1	48.345	33.15	M19,M21	667.905724	4.96327532596502	M21
Agonopterix_subpropinquella	OV277694.1	47.552	6.75	M19,M21	667.905724	1.01062167270781	M19
Agonopterix_subpropinquella	OV277694.1	54.272	35.85	M19,M21	667.905724	5.36752399504814	M21
Agonopterix_subpropinquella	OV277694.1	50.756	33.35	M19,M21	667.905724	4.99321967182303	M21
Agonopterix_subpropinquella	OV277694.1	33.792	6.25	M19,M21	667.905724	0.935760808062786	M19
Agonopterix_subpropinquella	OV277694.1	47.669	18.05	M19,M21	667.905724	2.70247721368533	M19
Agonopterix_subpropinquella	OV277694.1	41.538	12.85	M19,M21	667.905724	1.92392422137709	M19
Agonopterix_subpropinquella	OV277694.1	57.895	18.35	M19,M21	667.905724	2.74739373247234	M19
Agonopterix_subpropinquella	OV277694.1	59.484	15.45	M19,M21	667.905724	2.31320071753121	M19
Agonopterix_subpropinquella	OV277694.1	47.689	14.95	M19,M21	667.905724	2.23833985288618	M19
Agonopterix_subpropinquella	OV277694.1	52.782	14.75	M19,M21	667.905724	2.20839550702817	M19
Agonopterix_subpropinquella	OV277694.1	45.217	9.55	M19,M21	667.905724	1.42984251471994	M19
Agonopterix_subpropinquella	OV277694.1	64.754	2.45	M19,M21	667.905724	0.366818236760612	M19
Agonopterix_subpropinquella	OV277694.1	62.058	32.45	M19,M21	667.905724	4.85847011546198	M21
Agonopterix_subpropinquella	OV277694.1	38.467	24.15	M19,M21	667.905724	3.6157797623546	M21
Agonopterix_subpropinquella	OV277694.1	51.099	10.05	M19,M21	667.905724	1.50470337936496	M19
Agonopterix_subpropinquella	OV277694.1	39.77	9.15	M19,M21	667.905724	1.36995382300392	M19
Agonopterix_subpropinquella	OV277694.1	58.507	22.45	M19,M21	667.905724	3.36125282256153	M21
Agonopterix_subpropinquella	OV277694.1	45.716	33.65	M19,M21	667.905724	5.03813619061004	M21
Agonopterix_subpropinquella	OV277694.1	65.127	31.55	M19,M21	667.905724	4.72372055910094	M21
Agonopterix_subpropinquella	OV277694.1	36.601	12.65	M19,M21	667.905724	1.89397987551908	M19
Agonopterix_subpropinquella	OV277694.1	47.88	21.65	M19,M21	667.905724	3.24147543912949	M21
Agonopterix_subpropinquella	OV277694.1	47.391	21.35	M19,M21	667.905724	3.19655892034248	M21
Agonopterix_subpropinquella	OV277694.1	44.222	37.15	M19,M21	667.905724	5.5621622431252	M21
Agonopterix_subpropinquella	OV277694.1	53.928	11.25	M19,M21	667.905724	1.68436945451301	M19
Agonopterix_subpropinquella	OV277694.1	44.562	37.55	M19,M21	667.905724	5.62205093484122	M21
Agonopterix_subpropinquella	OV277694.1	64.073	14.05	M19,M21	667.905724	2.10359029652514	M19
Agonopterix_subpropinquella	OV277694.1	51.092	33.25	M19,M21	667.905724	4.97824749889402	M21
Agonopterix_subpropinquella	OV277694.1	50.724	8.95	M19,M21	667.905724	1.34000947714591	M19
Agonopterix_subpropinquella	OV277694.1	48.92	1.25	M19,M21	667.905724	0.187152161612557	M19
Agonopterix_subpropinquella	OV277694.1	51.421	9.05	M19,M21	667.905724	1.35498165007491	M19
Agonopterix_subpropinquella	OV277694.1	58.975	31.65	M19,M21	667.905724	4.73869273202995	M21
Agonopterix_subpropinquella	OV277694.1	51.457	33.45	M19,M21	667.905724	5.00819184475203	M21
Agonopterix_subpropinquella	OV277694.1	52.149	27.25	M19,M21	667.905724	4.07991712315375	M21
Agonopterix_subpropinquella	OV277694.1	51.669	12.55	M19,M21	667.905724	1.87900770259007	M19
Agonopterix_subpropinquella	OV277694.1	63.314	19.95	M19,M21	667.905724	2.98694849933641	M21
Agonopterix_subpropinquella	OV277694.1	58.705	8.55	M19,M21	667.905724	1.28012078542989	M19
Agonopterix_subpropinquella	OV277694.1	52.56	35.35	M19,M21	667.905724	5.29266313040312	M21
Agonopterix_subpropinquella	OV277694.1	55.014	14.25	M19,M21	667.905724	2.13353464238315	M19
Agonopterix_subpropinquella	OV277694.1	55.743	9.35	M19,M21	667.905724	1.39989816886193	M19
Agonopterix_subpropinquella	OV277694.1	72.381	2.15	M19,M21	667.905724	0.321901717973598	M19
Agonopterix_subpropinquella	OV277694.1	46.257	36.25	M19,M21	667.905724	5.42741268676416	M21
Agonopterix_subpropinquella	OV277694.1	42.225	21.95	M19,M21	667.905724	3.2863919579165	M21
Agonopterix_subpropinquella	OV277694.1	58.6	11.45	M19,M21	667.905724	1.71431380037102	M19
Agonopterix_subpropinquella	OV277694.1	36.404	22.05	M19,M21	667.905724	3.30136413084551	M21
Agonopterix_subpropinquella	OV277694.1	49.842	26.85	M19,M21	667.905724	4.02002843143773	M21
Agonopterix_subpropinquella	OV277694.1	50.183	11.95	M19,M21	667.905724	1.78917466501605	M19
Agonopterix_subpropinquella	OV277694.1	45.636	30.05	M19,M21	667.905724	4.49913796516587	M21
Agonopterix_subpropinquella	OV277694.1	65.932	32.25	M19,M21	667.905724	4.82852576960398	M21
Agonopterix_subpropinquella	OV277694.1	60.202	32.15	M19,M21	667.905724	4.81355359667497	M21
Agonopterix_subpropinquella	OV277694.1	39.627	9.45	M19,M21	667.905724	1.41487034179093	M19
Agonopterix_subpropinquella	OV277694.1	50.639	2.05	M19,M21	667.905724	0.306929545044594	M19
Agonopterix_subpropinquella	OV277694.1	63.216	10.25	M19,M21	667.905724	1.53464772522297	M19
Agonopterix_subpropinquella	OV277694.1	53.31	17.75	M19,M21	667.905724	2.65756069489831	M19
Agonopterix_subpropinquella	OV277694.1	53.126	9.95	M19,M21	667.905724	1.48973120643595	M19
Agonopterix_subpropinquella	OV277694.1	53.283	20.45	M19,M21	667.905724	3.06180936398144	M21
Agonopterix_subpropinquella	OV277694.1	30.164	20.65	M19,M21	667.905724	3.09175370983944	M21
Agonopterix_subpropinquella	OV277694.1	47.402	35.55	M19,M21	667.905724	5.32260747626113	M21
Agonopterix_subpropinquella	OV277694.1	38.587	22.15	M19,M21	667.905724	3.31633630377451	M21
Agonopterix_subpropinquella	OV277694.1	47.696	14.35	M19,M21	667.905724	2.14850681531216	M19
Agonopterix_subpropinquella	OV277694.1	42.94	27.55	M19,M21	667.905724	4.12483364194076	M21
Agonopterix_subpropinquella	OV277694.1	72.963	30.25	M19,M21	667.905724	4.52908231102388	M21
Agonopterix_subpropinquella	OV277694.1	48.626	4.65	M19,M21	667.905724	0.696206041198713	M19
Agonopterix_subpropinquella	OV277694.1	58.626	21.25	M19,M21	667.905724	3.18158674741347	M21
Agonopterix_subpropinquella	OV277694.1	73.77508	37.64535	M19,M21	667.905724	5.63632690172902	M21
Agonopterix_subpropinquella	OV277694.1	57.514	5.45	M19,M21	667.905724	0.815983424630749	M19
Agonopterix_subpropinquella	OV277694.1	58.516	36.55	M19,M21	667.905724	5.47232920555117	M21
Agonopterix_subpropinquella	OV277694.1	62.3	30.85	M19,M21	667.905724	4.61891534859791	M21
Agonopterix_subpropinquella	OV277694.1	34.09	24.05	M19,M21	667.905724	3.6008075894256	M21
Agonopterix_subpropinquella	OV277694.1	63.672	13.35	M19,M21	667.905724	1.99878508602211	M19
Agonopterix_subpropinquella	OV277694.1	46.286	1.15	M19,M21	667.905724	0.172179988683553	M19
Agonopterix_subpropinquella	OV277694.1	39.2	6.15	M19,M21	667.905724	0.920788635133781	M19
