species	chr	repeat_density	midpos	assigned_merian	genome_size	prop_midpos	plot_colour
Agrochola_circellaris	OU611839.1	48.35	25.05	M30,M5	572.162832	4.37812430290823	M30
Agrochola_circellaris	OU611839.1	58.043	25.15	M30,M5	572.162832	4.39560184503561	M30
Agrochola_circellaris	OU611839.1	41.094	12.85	M30,M5	572.162832	2.2458641633681	M5
Agrochola_circellaris	OU611839.1	47.825	2.15	M30,M5	572.162832	0.375767155738631	M5
Agrochola_circellaris	OU611839.1	58.269	23.55	M30,M5	572.162832	4.11596117099756	M5
Agrochola_circellaris	OU611839.1	31.401	1.15	M30,M5	572.162832	0.200991734464849	M5
Agrochola_circellaris	OU611839.1	49.322	13.35	M30,M5	572.162832	2.33325187400499	M5
Agrochola_circellaris	OU611839.1	49.396	1.05	M30,M5	572.162832	0.183514192337471	M5
Agrochola_circellaris	OU611839.1	43.612	3.65	M30,M5	572.162832	0.637930287649303	M5
Agrochola_circellaris	OU611839.1	24.632	2.95	M30,M5	572.162832	0.515587492757656	M5
Agrochola_circellaris	OU611839.1	68.544	23.85	M30,M5	572.162832	4.16839379737969	M5
Agrochola_circellaris	OU611839.1	70.387	25.25	M30,M5	572.162832	4.41307938716299	M30
Agrochola_circellaris	OU611839.1	45.908	25.65	M30,M5	572.162832	4.4829895556725	M30
Agrochola_circellaris	OU611839.1	38.461	2.25	M30,M5	572.162832	0.393244697866009	M5
Agrochola_circellaris	OU611839.1	42.608	1.95	M30,M5	572.162832	0.340812071483874	M5
Agrochola_circellaris	OU611839.1	28.568	19.45	M30,M5	572.162832	3.39938194377505	M5
Agrochola_circellaris	OU611839.1	59.974	3.05	M30,M5	572.162832	0.533065034885034	M5
Agrochola_circellaris	OU611839.1	22.828	13.95	M30,M5	572.162832	2.43811712676925	M5
Agrochola_circellaris	OU611839.1	67.236	24.85	M30,M5	572.162832	4.34316921865348	M30
Agrochola_circellaris	OU611839.1	43.142	12.05	M30,M5	572.162832	2.10604382634907	M5
Agrochola_circellaris	OU611839.1	64.032	24.15	M30,M5	572.162832	4.22082642376183	M5
Agrochola_circellaris	OU611839.1	53.052	13.15	M30,M5	572.162832	2.29829678975023	M5
Agrochola_circellaris	OU611839.1	29.485	14.15	M30,M5	572.162832	2.47307221102401	M5
Agrochola_circellaris	OU611839.1	28.546	0.35	M30,M5	572.162832	0.0611713974458236	M5
Agrochola_circellaris	OU611839.1	50.02	20.65	M30,M5	572.162832	3.60911244930359	M5
Agrochola_circellaris	OU611839.1	58.399	20.35	M30,M5	572.162832	3.55667982292146	M5
Agrochola_circellaris	OU611839.1	35.012	2.45	M30,M5	572.162832	0.428199782120765	M5
Agrochola_circellaris	OU611839.1	44.752	19.55	M30,M5	572.162832	3.41685948590243	M5
Agrochola_circellaris	OU611839.1	32.89	9.95	M30,M5	572.162832	1.73901544167413	M5
Agrochola_circellaris	OU611839.1	41.496	12.65	M30,M5	572.162832	2.21090907911334	M5
Agrochola_circellaris	OU611839.1	55.262	12.75	M30,M5	572.162832	2.22838662124072	M5
Agrochola_circellaris	OU611839.1	34.254	10.15	M30,M5	572.162832	1.77397052592888	M5
Agrochola_circellaris	OU611839.1	46.373	19.65	M30,M5	572.162832	3.43433702802981	M5
Agrochola_circellaris	OU611839.1	38.54	0.15	M30,M5	572.162832	0.0262163131910673	M5
Agrochola_circellaris	OU611839.1	78.347	0.05	M30,M5	572.162832	0.00873877106368909	M5
Agrochola_circellaris	OU611839.1	56.935	24.35	M30,M5	572.162832	4.25578150801659	M30
Agrochola_circellaris	OU611839.1	46.432	25.95	M30,M5	572.162832	4.53542218205464	M30
Agrochola_circellaris	OU611839.1	30.641	10.75	M30,M5	572.162832	1.87883577869315	M5
Agrochola_circellaris	OU611839.1	45.255	11.35	M30,M5	572.162832	1.98370103145742	M5
Agrochola_circellaris	OU611839.1	49.326	3.55	M30,M5	572.162832	0.620452745521925	M5
Agrochola_circellaris	OU611839.1	39.664	6.75	M30,M5	572.162832	1.17973409359803	M5
Agrochola_circellaris	OU611839.1	45.424	6.55	M30,M5	572.162832	1.14477900934327	M5
Agrochola_circellaris	OU611839.1	52.278	3.45	M30,M5	572.162832	0.602975203394547	M5
Agrochola_circellaris	OU611839.1	51.217	13.85	M30,M5	572.162832	2.42063958464188	M5
Agrochola_circellaris	OU611839.1	36.644	25.85	M30,M5	572.162832	4.51794463992726	M30
Agrochola_circellaris	OU611839.1	46.011	0.95	M30,M5	572.162832	0.166036650210093	M5
Agrochola_circellaris	OU611839.1	54.656	14.95	M30,M5	572.162832	2.61289254804304	M5
Agrochola_circellaris	OU611839.1	51.716	15.05	M30,M5	572.162832	2.63037009017042	M5
Agrochola_circellaris	OU611839.1	45.814	11.05	M30,M5	572.162832	1.93126840507529	M5
Agrochola_circellaris	OU611839.1	42.983	7.55	M30,M5	572.162832	1.31955443061705	M5
Agrochola_circellaris	OU611839.1	40.326	10.35	M30,M5	572.162832	1.80892561018364	M5
Agrochola_circellaris	OU611839.1	21.76	10.55	M30,M5	572.162832	1.8438806944384	M5
Agrochola_circellaris	OU611839.1	47.787	6.65	M30,M5	572.162832	1.16225655147065	M5
Agrochola_circellaris	OU611839.1	25.777	5.95	M30,M5	572.162832	1.039913756579	M5
Agrochola_circellaris	OU611839.1	52.815	8.35	M30,M5	572.162832	1.45937476763608	M5
Agrochola_circellaris	OU611839.1	37.088	1.85	M30,M5	572.162832	0.323334529356496	M5
Agrochola_circellaris	OU611839.1	42.273	5.35	M30,M5	572.162832	0.935048503814732	M5
Agrochola_circellaris	OU611839.1	34.848	19.15	M30,M5	572.162832	3.34694931739292	M5
Agrochola_circellaris	OU611839.1	57.193	23.45	M30,M5	572.162832	4.09848362887018	M5
Agrochola_circellaris	OU611839.1	59.237	23.35	M30,M5	572.162832	4.0810060867428	M5
Agrochola_circellaris	OU611839.1	66.522	23.65	M30,M5	572.162832	4.13343871312494	M5
Agrochola_circellaris	OU611839.1	48.757	13.05	M30,M5	572.162832	2.28081924762285	M5
Agrochola_circellaris	OU611839.1	52.448	25.35	M30,M5	572.162832	4.43055692929037	M30
Agrochola_circellaris	OU611839.1	79.566	21.35	M30,M5	572.162832	3.73145524419524	M5
Agrochola_circellaris	OU611839.1	46.367	8.05	M30,M5	572.162832	1.40694214125394	M5
Agrochola_circellaris	OU611839.1	39.477	20.45	M30,M5	572.162832	3.57415736504884	M5
Agrochola_circellaris	OU611839.1	30.683	0.55	M30,M5	572.162832	0.09612648170058	M5
Agrochola_circellaris	OU611839.1	56.26	32.05	M30,M5	572.162832	5.6015522518247	M30
Agrochola_circellaris	OU611839.1	51.145	5.75	M30,M5	572.162832	1.00495867232424	M5
Agrochola_circellaris	OU611839.1	52.294	3.15	M30,M5	572.162832	0.550542577012412	M5
Agrochola_circellaris	OU611839.1	57.353	30.35	M30,M5	572.162832	5.30443403565928	M30
Agrochola_circellaris	OU611839.1	45.897	16.85	M30,M5	572.162832	2.94496584846322	M5
Agrochola_circellaris	OU611839.1	62.859	30.25	M30,M5	572.162832	5.2869564935319	M30
Agrochola_circellaris	OU611839.1	57.191	20.85	M30,M5	572.162832	3.64406753355835	M5
Agrochola_circellaris	OU611839.1	69.773	26.85	M30,M5	572.162832	4.69272006120104	M30
Agrochola_circellaris	OU611839.1	60.796	7.75	M30,M5	572.162832	1.35450951487181	M5
Agrochola_circellaris	OU611839.1	47.297	25.45	M30,M5	572.162832	4.44803447141775	M30
Agrochola_circellaris	OU611839.1	52.827	10.45	M30,M5	572.162832	1.82640315231102	M5
Agrochola_circellaris	OU611839.1	47.438	7.95	M30,M5	572.162832	1.38946459912656	M5
Agrochola_circellaris	OU611839.1	33.606	6.05	M30,M5	572.162832	1.05739129870638	M5
Agrochola_circellaris	OU611839.1	53.37	23.25	M30,M5	572.162832	4.06352854461543	M5
Agrochola_circellaris	OU611839.1	37.348	4.05	M30,M5	572.162832	0.707840456158816	M5
Agrochola_circellaris	OU611839.1	47.606	4.15	M30,M5	572.162832	0.725317998286194	M5
Agrochola_circellaris	OU611839.1	40.815	14.45	M30,M5	572.162832	2.52550483740615	M5
Agrochola_circellaris	OU611839.1	34.143	1.25	M30,M5	572.162832	0.218469276592227	M5
Agrochola_circellaris	OU611839.1	54.07	0.85	M30,M5	572.162832	0.148559108082714	M5
Agrochola_circellaris	OU611839.1	51.586	22.75	M30,M5	572.162832	3.97614083397853	M5
Agrochola_circellaris	OU611839.1	57.726	22.85	M30,M5	572.162832	3.99361837610591	M5
Agrochola_circellaris	OU611839.1	14.862	1.35	M30,M5	572.162832	0.235946818719605	M5
Agrochola_circellaris	OU611839.1	57.869	20.95	M30,M5	572.162832	3.66154507568573	M5
Agrochola_circellaris	OU611839.1	35.371	14.25	M30,M5	572.162832	2.49054975315139	M5
Agrochola_circellaris	OU611839.1	45.489	24.25	M30,M5	572.162832	4.23830396588921	M5
Agrochola_circellaris	OU611839.1	20.674	0.45	M30,M5	572.162832	0.0786489395732018	M5
Agrochola_circellaris	OU611839.1	75.261	21.45	M30,M5	572.162832	3.74893278632262	M5
Agrochola_circellaris	OU611839.1	32.435	10.05	M30,M5	572.162832	1.75649298380151	M5
Agrochola_circellaris	OU611839.1	38.621	9.85	M30,M5	572.162832	1.72153789954675	M5
Agrochola_circellaris	OU611839.1	33.797	19.25	M30,M5	572.162832	3.3644268595203	M5
Agrochola_circellaris	OU611839.1	34.843	12.55	M30,M5	572.162832	2.19343153698596	M5
Agrochola_circellaris	OU611839.1	36.026	2.05	M30,M5	572.162832	0.358289613611252	M5
Agrochola_circellaris	OU611839.1	45.106	19.75	M30,M5	572.162832	3.45181457015719	M5
Agrochola_circellaris	OU611839.1	52.515	29.85	M30,M5	572.162832	5.21704632502238	M30
Agrochola_circellaris	OU611839.1	57.267	24.65	M30,M5	572.162832	4.30821413439872	M30
Agrochola_circellaris	OU611839.1	50.904	20.15	M30,M5	572.162832	3.5217247386667	M5
Agrochola_circellaris	OU611839.1	56.649	24.75	M30,M5	572.162832	4.3256916765261	M30
Agrochola_circellaris	OU611839.1	34.761	11.55	M30,M5	572.162832	2.01865611571218	M5
Agrochola_circellaris	OU611839.1	62.46	23.15	M30,M5	572.162832	4.04605100248805	M5
Agrochola_circellaris	OU611839.1	51.933	4.95	M30,M5	572.162832	0.86513833530522	M5
Agrochola_circellaris	OU611839.1	37.323	11.25	M30,M5	572.162832	1.96622348933004	M5
Agrochola_circellaris	OU611839.1	46.46	16.25	M30,M5	572.162832	2.84010059569895	M5
Agrochola_circellaris	OU611839.1	44.35	16.75	M30,M5	572.162832	2.92748830633584	M5
Agrochola_circellaris	OU611839.1	35.104	16.65	M30,M5	572.162832	2.91001076420847	M5
Agrochola_circellaris	OU611839.1	34.344	16.55	M30,M5	572.162832	2.89253322208109	M5
Agrochola_circellaris	OU611839.1	32.176	6.25	M30,M5	572.162832	1.09234638296114	M5
Agrochola_circellaris	OU611839.1	54.462	7.15	M30,M5	572.162832	1.24964426210754	M5
Agrochola_circellaris	OU611839.1	34.607	7.65	M30,M5	572.162832	1.33703197274443	M5
Agrochola_circellaris	OU611839.1	44.131	26.25	M30,M5	572.162832	4.58785480843677	M30
Agrochola_circellaris	OU611839.1	36.938	14.05	M30,M5	572.162832	2.45559466889663	M5
Agrochola_circellaris	OU611839.1	48.705	20.25	M30,M5	572.162832	3.53920228079408	M5
Agrochola_circellaris	OU611839.1	47.835	20.55	M30,M5	572.162832	3.59163490717621	M5
Agrochola_circellaris	OU611839.1	23.781	16.15	M30,M5	572.162832	2.82262305357157	M5
Agrochola_circellaris	OU611839.1	33.61	4.65	M30,M5	572.162832	0.812705708923085	M5
Agrochola_circellaris	OU611839.1	49.348	31.35	M30,M5	572.162832	5.47920945693306	M30
Agrochola_circellaris	OU611839.1	54.081	31.45	M30,M5	572.162832	5.49668699906044	M30
Agrochola_circellaris	OU611839.1	47.758	32.15	M30,M5	572.162832	5.61902979395208	M30
Agrochola_circellaris	OU611839.1	33.89	11.85	M30,M5	572.162832	2.07108874209431	M5
Agrochola_circellaris	OU611839.1	34.018	11.95	M30,M5	572.162832	2.08856628422169	M5
Agrochola_circellaris	OU611839.1	37.415	14.65	M30,M5	572.162832	2.5604599216609	M5
Agrochola_circellaris	OU611839.1	32.715	14.55	M30,M5	572.162832	2.54298237953352	M5
Agrochola_circellaris	OU611839.1	60.71	22.95	M30,M5	572.162832	4.01109591823329	M5
Agrochola_circellaris	OU611839.1	45.4	1.65	M30,M5	572.162832	0.28837944510174	M5
Agrochola_circellaris	OU611839.1	54.466	26.95	M30,M5	572.162832	4.71019760332842	M30
Agrochola_circellaris	OU611839.1	38.648	11.15	M30,M5	572.162832	1.94874594720267	M5
Agrochola_circellaris	OU611839.1	81.376	26.65	M30,M5	572.162832	4.65776497694628	M30
Agrochola_circellaris	OU611839.1	37.969	3.85	M30,M5	572.162832	0.67288537190406	M5
Agrochola_circellaris	OU611839.1	55.688	1.75	M30,M5	572.162832	0.305856987229118	M5
Agrochola_circellaris	OU611839.1	32.122	12.35	M30,M5	572.162832	2.1584764527312	M5
Agrochola_circellaris	OU611839.1	56.697	29.55	M30,M5	572.162832	5.16461369864025	M30
Agrochola_circellaris	OU611839.1	51.478	15.95	M30,M5	572.162832	2.78766796931682	M5
Agrochola_circellaris	OU611839.1	29.807	12.45	M30,M5	572.162832	2.17595399485858	M5
Agrochola_circellaris	OU611839.1	50.554	5.05	M30,M5	572.162832	0.882615877432598	M5
Agrochola_circellaris	OU611839.1	57.803	29.75	M30,M5	572.162832	5.19956878289501	M30
Agrochola_circellaris	OU611839.1	26.955	10.25	M30,M5	572.162832	1.79144806805626	M5
Agrochola_circellaris	OU611839.1	44.808	20.05	M30,M5	572.162832	3.50424719653932	M5
Agrochola_circellaris	OU611839.1	63.18	24.05	M30,M5	572.162832	4.20334888163445	M5
Agrochola_circellaris	OU611839.1	52.355	24.45	M30,M5	572.162832	4.27325905014396	M30
Agrochola_circellaris	OU611839.1	48.66	12.15	M30,M5	572.162832	2.12352136847645	M5
Agrochola_circellaris	OU611839.1	30.847	4.55	M30,M5	572.162832	0.795228166795707	M5
Agrochola_circellaris	OU611839.1	52.578	8.25	M30,M5	572.162832	1.4418972255087	M5
Agrochola_circellaris	OU611839.1	85.935	21.15	M30,M5	572.162832	3.69650015994048	M5
Agrochola_circellaris	OU611839.1	33.933	6.35	M30,M5	572.162832	1.10982392508851	M5
Agrochola_circellaris	OU611839.1	54.732	5.85	M30,M5	572.162832	1.02243621445162	M5
Agrochola_circellaris	OU611839.1	44.393	6.45	M30,M5	572.162832	1.12730146721589	M5
Agrochola_circellaris	OU611839.1	41.67	16.45	M30,M5	572.162832	2.87505567995371	M5
Agrochola_circellaris	OU611839.1	22.109	6.85	M30,M5	572.162832	1.1972116357254	M5
Agrochola_circellaris	OU611839.1	27.056	6.95	M30,M5	572.162832	1.21468917785278	M5
Agrochola_circellaris	OU611839.1	48.03	7.35	M30,M5	572.162832	1.2845993463623	M5
Agrochola_circellaris	OU611839.1	46.997	7.45	M30,M5	572.162832	1.30207688848967	M5
Agrochola_circellaris	OU611839.1	46.418	31.05	M30,M5	572.162832	5.42677683055092	M30
Agrochola_circellaris	OU611839.1	51.808	19.85	M30,M5	572.162832	3.46929211228457	M5
Agrochola_circellaris	OU611839.1	76.324	26.55	M30,M5	572.162832	4.64028743481891	M30
Agrochola_circellaris	OU611839.1	42.765	4.45	M30,M5	572.162832	0.777750624668329	M5
Agrochola_circellaris	OU611839.1	50.167	5.15	M30,M5	572.162832	0.900093419559976	M5
Agrochola_circellaris	OU611839.1	52.939	27.45	M30,M5	572.162832	4.79758531396531	M30
Agrochola_circellaris	OU611839.1	56.269	27.95	M30,M5	572.162832	4.8849730246022	M30
Agrochola_circellaris	OU611839.1	45.262	0.65	M30,M5	572.162832	0.113604023827958	M5
Agrochola_circellaris	OU611839.1	41.541	0.75	M30,M5	572.162832	0.131081565955336	M5
Agrochola_circellaris	OU611839.1	21.589	11.75	M30,M5	572.162832	2.05361119996694	M5
Agrochola_circellaris	OU611839.1	33.386	22.35	M30,M5	572.162832	3.90623066546902	M5
Agrochola_circellaris	OU611839.1	40.922	28.75	M30,M5	572.162832	5.02479336162123	M30
Agrochola_circellaris	OU611839.1	22.253	1.45	M30,M5	572.162832	0.253424360846983	M5
Agrochola_circellaris	OU611839.1	44.781	12.25	M30,M5	572.162832	2.14099891060383	M5
Agrochola_circellaris	OU611839.1	74.988	26.75	M30,M5	572.162832	4.67524251907366	M30
Agrochola_circellaris	OU611839.1	53.551	1.55	M30,M5	572.162832	0.270901902974362	M5
Agrochola_circellaris	OU611839.1	31.626	3.75	M30,M5	572.162832	0.655407829776682	M5
Agrochola_circellaris	OU611839.1	65.819	21.05	M30,M5	572.162832	3.67902261781311	M5
Agrochola_circellaris	OU611839.1	48.716	5.25	M30,M5	572.162832	0.917570961687354	M5
Agrochola_circellaris	OU611839.1	45.351	19.35	M30,M5	572.162832	3.38190440164768	M5
Agrochola_circellaris	OU611839.1	35.609	15.75	M30,M5	572.162832	2.75271288506206	M5
Agrochola_circellaris	OU611839.1	50.847	29.65	M30,M5	572.162832	5.18209124076763	M30
Agrochola_circellaris	OU611839.1	55.971	15.65	M30,M5	572.162832	2.73523534293468	M5
Agrochola_circellaris	OU611839.1	45.292	5.65	M30,M5	572.162832	0.987481130196867	M5
Agrochola_circellaris	OU611839.1	45.989	16.05	M30,M5	572.162832	2.8051455114442	M5
Agrochola_circellaris	OU611839.1	51.982	5.45	M30,M5	572.162832	0.95252604594211	M5
Agrochola_circellaris	OU611839.1	43.842	19.95	M30,M5	572.162832	3.48676965441195	M5
Agrochola_circellaris	OU611839.1	67.415	23.05	M30,M5	572.162832	4.02857346036067	M5
Agrochola_circellaris	OU611839.1	60.164	30.05	M30,M5	572.162832	5.25200140927714	M30
Agrochola_circellaris	OU611839.1	24.784	9.35	M30,M5	572.162832	1.63415018890986	M5
Agrochola_circellaris	OU611839.1	31.316	28.95	M30,M5	572.162832	5.05974844587598	M30
Agrochola_circellaris	OU611839.1	54.969	8.15	M30,M5	572.162832	1.42441968338132	M5
Agrochola_circellaris	OU611839.1	53.195	16.35	M30,M5	572.162832	2.85757813782633	M5
Agrochola_circellaris	OU611839.1	33.7	6.15	M30,M5	572.162832	1.07486884083376	M5
Agrochola_circellaris	OU611839.1	45.346	30.15	M30,M5	572.162832	5.26947895140452	M30
Agrochola_circellaris	OU611839.1	43.828	4.25	M30,M5	572.162832	0.742795540413572	M5
Agrochola_circellaris	OU611839.1	35.302	14.85	M30,M5	572.162832	2.59541500591566	M5
Agrochola_circellaris	OU611839.1	55.45	30.75	M30,M5	572.162832	5.37434420416879	M30
Agrochola_circellaris	OU611839.1	39.54	7.05	M30,M5	572.162832	1.23216671998016	M5
Agrochola_circellaris	OU611839.1	34.055	7.25	M30,M5	572.162832	1.26712180423492	M5
Agrochola_circellaris	OU611839.1	48.053	5.55	M30,M5	572.162832	0.970003588069489	M5
Agrochola_circellaris	OU611839.1	34.88	17.25	M30,M5	572.162832	3.01487601697273	M5
Agrochola_circellaris	OU611839.1	38.705	17.65	M30,M5	572.162832	3.08478618548225	M5
Agrochola_circellaris	OU611839.1	73.451	26.45	M30,M5	572.162832	4.62280989269153	M30
Agrochola_circellaris	OU611839.1	57.114	29.45	M30,M5	572.162832	5.14713615651287	M30
Agrochola_circellaris	OU611839.1	21.583	18.35	M30,M5	572.162832	3.2071289803739	M5
Agrochola_circellaris	OU611839.1	81.985	18.05	M30,M5	572.162832	3.15469635399176	M5
Agrochola_circellaris	OU611839.1	35.064	27.75	M30,M5	572.162832	4.85001794034744	M30
Agrochola_circellaris	OU611839.1	26.339	9.25	M30,M5	572.162832	1.61667264678248	M5
Agrochola_circellaris	OU611839.1	41.936	18.95	M30,M5	572.162832	3.31199423313816	M5
Agrochola_circellaris	OU611839.1	33.728	14.75	M30,M5	572.162832	2.57793746378828	M5
Agrochola_circellaris	OU611839.1	51.317	22.55	M30,M5	572.162832	3.94118574972378	M5
Agrochola_circellaris	OU611839.1	29.805	22.45	M30,M5	572.162832	3.9237082075964	M5
Agrochola_circellaris	OU611839.1	65.366	30.95	M30,M5	572.162832	5.40929928842354	M30
Agrochola_circellaris	OU611839.1	51.698	4.85	M30,M5	572.162832	0.847660793177841	M5
Agrochola_circellaris	OU611839.1	51.177	4.35	M30,M5	572.162832	0.76027308254095	M5
Agrochola_circellaris	OU611839.1	50.765	29.05	M30,M5	572.162832	5.07722598800336	M30
Agrochola_circellaris	OU611839.1	29.362	14.35	M30,M5	572.162832	2.50802729527877	M5
Agrochola_circellaris	OU611839.1	52.882	4.75	M30,M5	572.162832	0.830183251050463	M5
Agrochola_circellaris	OU611839.1	47.451	15.85	M30,M5	572.162832	2.77019042718944	M5
Agrochola_circellaris	OU611839.1	35.136	19.05	M30,M5	572.162832	3.32947177526554	M5
Agrochola_circellaris	OU611839.1	65.208	17.95	M30,M5	572.162832	3.13721881186438	M5
Agrochola_circellaris	OU611839.1	43.646	31.55	M30,M5	572.162832	5.51416454118781	M30
Agrochola_circellaris	OU611839.1	47.977	8.55	M30,M5	572.162832	1.49432985189083	M5
Agrochola_circellaris	OU611839.1	59.939	15.35	M30,M5	572.162832	2.68280271655255	M5
Agrochola_circellaris	OU611839.1	55.336	30.85	M30,M5	572.162832	5.39182174629617	M30
Agrochola_circellaris	OU611839.1	49.278	28.45	M30,M5	572.162832	4.97236073523909	M30
Agrochola_circellaris	OU611839.1	57.153	29.95	M30,M5	572.162832	5.23452386714976	M30
Agrochola_circellaris	OU611839.1	33.641	17.55	M30,M5	572.162832	3.06730864335487	M5
Agrochola_circellaris	OU611839.1	35.908	17.45	M30,M5	572.162832	3.04983110122749	M5
Agrochola_circellaris	OU611839.1	21.645	9.15	M30,M5	572.162832	1.5991951046551	M5
Agrochola_circellaris	OU611839.1	55.262	27.35	M30,M5	572.162832	4.78010777183793	M30
Agrochola_circellaris	OU611839.1	38.565	3.95	M30,M5	572.162832	0.690362914031438	M5
Agrochola_circellaris	OU611839.1	34.592	18.25	M30,M5	572.162832	3.18965143824652	M5
Agrochola_circellaris	OU611839.1	49.216	15.25	M30,M5	572.162832	2.66532517442517	M5
Agrochola_circellaris	OU611839.1	52.015	18.15	M30,M5	572.162832	3.17217389611914	M5
Agrochola_circellaris	OU611839.1	58.699	21.85	M30,M5	572.162832	3.81884295483213	M5
Agrochola_circellaris	OU611839.1	57.916	30.45	M30,M5	572.162832	5.32191157778665	M30
Agrochola_circellaris	OU611839.1	54.221	28.35	M30,M5	572.162832	4.95488319311171	M30
Agrochola_circellaris	OU611839.1	68.996	30.65	M30,M5	572.162832	5.35686666204141	M30
Agrochola_circellaris	OU611839.1	27.618	17.05	M30,M5	572.162832	2.97992093271798	M5
Agrochola_circellaris	OU611839.1	43.818	28.55	M30,M5	572.162832	4.98983827736647	M30
Agrochola_circellaris	OU611839.1	23.286	9.45	M30,M5	572.162832	1.65162773103724	M5
Agrochola_circellaris	OU611839.1	58.89	31.15	M30,M5	572.162832	5.4442543726783	M30
Agrochola_circellaris	OU611839.1	54.791	29.35	M30,M5	572.162832	5.12965861438549	M30
Agrochola_circellaris	OU611839.1	50.39	15.55	M30,M5	572.162832	2.71775780080731	M5
Agrochola_circellaris	OU611839.1	33.916	9.75	M30,M5	572.162832	1.70406035741937	M5
Agrochola_circellaris	OU611839.1	40.014	27.15	M30,M5	572.162832	4.74515268758317	M30
Agrochola_circellaris	OU611839.1	35.149	9.65	M30,M5	572.162832	1.68658281529199	M5
Agrochola_circellaris	OU611839.1	47.05	27.05	M30,M5	572.162832	4.7276751454558	M30
Agrochola_circellaris	OU611839.1	49.56	8.65	M30,M5	572.162832	1.51180739401821	M5
Agrochola_circellaris	OU611839.1	59.336	22.05	M30,M5	572.162832	3.85379803908689	M5
Agrochola_circellaris	OU611839.1	47.906	22.25	M30,M5	572.162832	3.88875312334164	M5
Agrochola_circellaris	OU611839.1	46.676	22.65	M30,M5	572.162832	3.95866329185116	M5
Agrochola_circellaris	OU611839.1	42.993	16.95	M30,M5	572.162832	2.9624433905906	M5
Agrochola_circellaris	OU611839.1	64.226	30.55	M30,M5	572.162832	5.33938911991403	M30
Agrochola_circellaris	OU611839.1	36.646	8.95	M30,M5	572.162832	1.56424002040035	M5
Agrochola_circellaris	OU611839.1	39.784	7.85	M30,M5	572.162832	1.37198705699919	M5
Agrochola_circellaris	OU611839.1	71.001	31.85	M30,M5	572.162832	5.56659716756995	M30
Agrochola_circellaris	OU611839.1	69.914	31.95	M30,M5	572.162832	5.58407470969733	M30
