Acleris_emargana	OV656837.1	0	25532926	0.4647580
Acleris_emargana	OV656838.1	0	24756065	0.4610369
Acleris_emargana	OV656839.1	0	24638425	0.4579886
Acleris_emargana	OV656840.1	0	23844989	0.4839777
Acleris_emargana	OV656841.1	0	23495805	0.4749533
Acleris_emargana	OV656842.1	0	23483860	0.4533702
Acleris_emargana	OV656843.1	0	23470219	0.4814476
Acleris_emargana	OV656844.1	0	22832702	0.4450795
Acleris_emargana	OV656845.1	0	22776626	0.4957487
Acleris_emargana	OV656846.1	0	22775158	0.4810588
Acleris_emargana	OV656847.1	0	22186260	0.4460114
Acleris_emargana	OV656848.1	0	22124059	0.4445688
Acleris_emargana	OV656849.1	0	21715938	0.4648236
Acleris_emargana	OV656850.1	0	21544342	0.4873439
Acleris_emargana	OV656851.1	0	21508470	0.4708701
Acleris_emargana	OV656852.1	0	20998674	0.4860689
Acleris_emargana	OV656853.1	0	20647179	0.4721321
Acleris_emargana	OV656854.1	0	19742638	0.5316185
Acleris_emargana	OV656855.1	0	19516595	0.4749100
Acleris_emargana	OV656856.1	0	19329601	0.5135913
Acleris_emargana	OV656857.1	0	17827700	0.5298787
Acleris_emargana	OV656858.1	0	16790425	0.5400973
Acleris_emargana	OV656859.1	0	15148969	0.5442041
Acleris_emargana	OV656860.1	0	14707457	0.5001499
Acleris_emargana	OV656861.1	0	13536630	0.6112938
Acleris_emargana	OV656862.1	0	13034324	0.6423917
Acleris_emargana	OV656863.1	0	12958265	0.5845686
Acleris_emargana	OV656864.1	0	11290347	0.6147729
Acleris_emargana	OV656835.1	0	101224011	0.6258687
Acleris_emargana	CAKMJL010000001.1	0	17702	0.6199864
Acleris_emargana	CAKMJL010000002.1	0	37127	0.7021305
Acleris_emargana	CAKMJL010000003.1	0	23091	0.5944740
Acleris_emargana	OV656865.1	0	16351	0.0000000
Acleris_emargana	OV656835.1	0	46448049	0.6102811
Acleris_emargana	OV656835.1	46448049	67750763	0.6783012
Acleris_emargana	OV656835.1	67750763	80586440	0.6370960
Acleris_emargana	OV656835.1	80586440	90492039	0.5816136
Acleris_emargana	OV656835.1	90492039	101224011	0.6166747
Acleris_sparsana	OV281286.1	0	22960047	0.3728702
Acleris_sparsana	OV281287.1	0	21958271	0.3605237
Acleris_sparsana	OV281288.1	0	20749851	0.3698884
Acleris_sparsana	OV281289.1	0	20317803	0.3589024
Acleris_sparsana	OV281290.1	0	19790349	0.3375256
Acleris_sparsana	OV281291.1	0	19753735	0.3945344
Acleris_sparsana	OV281292.1	0	19586384	0.3805842
Acleris_sparsana	OV281293.1	0	19511553	0.3613618
Acleris_sparsana	OV281294.1	0	19476550	0.3583022
Acleris_sparsana	OV281295.1	0	19007631	0.3719043
Acleris_sparsana	OV281296.1	0	18942093	0.3729096
Acleris_sparsana	OV281297.1	0	18416930	0.3710484
Acleris_sparsana	OV281298.1	0	18237096	0.4096513
Acleris_sparsana	OV281299.1	0	18125359	0.3764970
Acleris_sparsana	OV281300.1	0	17746743	0.3889725
Acleris_sparsana	OV281301.1	0	17324762	0.3642810
Acleris_sparsana	OV281302.1	0	17119001	0.3834390
Acleris_sparsana	OV281303.1	0	17010389	0.3751111
Acleris_sparsana	OV281304.1	0	16743635	0.4026408
Acleris_sparsana	OV281305.1	0	16445080	0.4422962
Acleris_sparsana	OV281306.1	0	15438601	0.4013797
Acleris_sparsana	OV281307.1	0	15225846	0.4532949
Acleris_sparsana	OV281308.1	0	13385437	0.4449646
Acleris_sparsana	OV281309.1	0	12784158	0.4679312
Acleris_sparsana	OV281310.1	0	12495161	0.4063863
Acleris_sparsana	OV281311.1	0	11403623	0.5351367
Acleris_sparsana	OV281312.1	0	11000559	0.5744421
Acleris_sparsana	OV281313.1	0	10284424	0.4919091
Acleris_sparsana	OV281314.1	0	9448572	0.5408777
Acleris_sparsana	OV281285.1	0	98792858	0.5926966
Acleris_sparsana	CAKLPT010000001.1	0	15646	0.0000000
Acleris_sparsana	CAKLPT010000002.1	0	17787	0.0000000
Acleris_sparsana	CAKLPT010000003.1	0	13754	0.0000000
Acleris_sparsana	OV281315.1	0	16375	0.0000000
Acleris_sparsana	OV281285.1	0	7800816	0.5319033
Acleris_sparsana	OV281285.1	7800816	16869828	0.5145841
Acleris_sparsana	OV281285.1	16869828	29268957	0.6212423
Acleris_sparsana	OV281285.1	29268957	50020114	0.6600282
Acleris_sparsana	OV281285.1	50020114	98792858	0.5810403
Acrobasis_suavella	OW971929.1	0	28402000	0.4817711
Acrobasis_suavella	OW971930.1	0	28198816	0.4925181
Acrobasis_suavella	OW971931.1	0	28129720	0.4717249
Acrobasis_suavella	OW971932.1	0	26650910	0.4644681
Acrobasis_suavella	OW971933.1	0	26644592	0.4928609
Acrobasis_suavella	OW971934.1	0	25354906	0.4731655
Acrobasis_suavella	OW971935.1	0	24428418	0.4757400
Acrobasis_suavella	OW971936.1	0	23908056	0.4867720
Acrobasis_suavella	OW971937.1	0	23712495	0.4905084
Acrobasis_suavella	OW971938.1	0	23595591	0.4619279
Acrobasis_suavella	OW971939.1	0	23584496	0.4915946
Acrobasis_suavella	OW971940.1	0	23575536	0.4614154
Acrobasis_suavella	OW971941.1	0	23445885	0.5049270
Acrobasis_suavella	OW971942.1	0	22384933	0.4953354
Acrobasis_suavella	OW971943.1	0	21951097	0.4760190
Acrobasis_suavella	OW971944.1	0	21475865	0.4586596
Acrobasis_suavella	OW971945.1	0	21054574	0.4688097
Acrobasis_suavella	OW971946.1	0	20461813	0.4869844
Acrobasis_suavella	OW971947.1	0	20434168	0.4855354
Acrobasis_suavella	OW971948.1	0	17551861	0.4996562
Acrobasis_suavella	OW971949.1	0	16841940	0.5438895
Acrobasis_suavella	OW971950.1	0	15743645	0.5429385
Acrobasis_suavella	OW971951.1	0	14915857	0.5310799
Acrobasis_suavella	OW971952.1	0	14517006	0.4895718
Acrobasis_suavella	OW971953.1	0	13664318	0.5685500
Acrobasis_suavella	OW971954.1	0	13434017	0.5778152
Acrobasis_suavella	OW971955.1	0	11180327	0.5650743
Acrobasis_suavella	OW971956.1	0	10946250	0.5803381
Acrobasis_suavella	OW971957.1	0	10062558	0.5951402
Acrobasis_suavella	OW971928.1	0	51000710	0.5182492
Acrobasis_suavella	CALPDP010000001.1	0	14765	0.5652557
Acrobasis_suavella	OW971958.1	0	15307	0.0000000
Acrobasis_suavella	OW971928.1	0	29982489	0.5280169
Acrobasis_suavella	OW971930.1	0	11198860	0.4458226
Acrobasis_suavella	OW971928.1	29982489	51000710	0.5043154
Acrobasis_suavella	OW971930.1	11198860	28198816	0.5232792
Acronicta_aceris	OU342758.1	0	18990054	0.2979377
Acronicta_aceris	OU342759.1	0	18581257	0.2966904
Acronicta_aceris	OU342760.1	0	18343104	0.3175445
Acronicta_aceris	OU342761.1	0	18019413	0.2961755
Acronicta_aceris	OU342762.1	0	17666255	0.3157820
Acronicta_aceris	OU342763.1	0	17505600	0.3016670
Acronicta_aceris	OU342764.1	0	17198065	0.3230638
Acronicta_aceris	OU342765.1	0	16994944	0.3344299
Acronicta_aceris	OU342766.1	0	16644859	0.3120370
Acronicta_aceris	OU342767.1	0	16265054	0.2979923
Acronicta_aceris	OU342768.1	0	16235431	0.2973076
Acronicta_aceris	OU342769.1	0	16061144	0.3198991
Acronicta_aceris	OU342770.1	0	15394549	0.3145234
Acronicta_aceris	OU342771.1	0	15232907	0.3149683
Acronicta_aceris	OU342772.1	0	15114703	0.3202048
Acronicta_aceris	OU342773.1	0	14791828	0.3147340
Acronicta_aceris	OU342774.1	0	14582300	0.3290669
Acronicta_aceris	OU342775.1	0	14388474	0.3239904
Acronicta_aceris	OU342776.1	0	14241080	0.3477479
Acronicta_aceris	OU342777.1	0	14039504	0.3289168
Acronicta_aceris	OU342778.1	0	13529679	0.3569179
Acronicta_aceris	OU342779.1	0	11815637	0.3793380
Acronicta_aceris	OU342780.1	0	11787516	0.3804366
Acronicta_aceris	OU342781.1	0	11314795	0.4219380
Acronicta_aceris	OU342782.1	0	10539460	0.3470855
Acronicta_aceris	OU342783.1	0	9864778	0.3981293
Acronicta_aceris	OU342784.1	0	8674562	0.4620332
Acronicta_aceris	OU342785.1	0	7849101	0.4942576
Acronicta_aceris	OU342786.1	0	7696837	0.5147588
Acronicta_aceris	OU342787.1	0	6637663	0.5249286
Acronicta_aceris	OU342757.1	0	19457875	0.6575337
Acronicta_aceris	OU342756.1	0	20910575	0.3266300
Acronicta_aceris	OU342788.1	0	15433	0.0000000
Acronicta_aceris	OU342760.1	0	10214890	0.3351448
Acronicta_aceris	OU342760.1	10214890	18343104	0.2954259
Agonopterix_arenella	OV656689.1	0	30785055	0.4334642
Agonopterix_arenella	OV656691.1	0	21857999	0.4292694
Agonopterix_arenella	OV656692.1	0	21526928	0.4467431
Agonopterix_arenella	OV656693.1	0	21448490	0.4206888
Agonopterix_arenella	OV656694.1	0	20870248	0.4087758
Agonopterix_arenella	OV656695.1	0	20800720	0.4305350
Agonopterix_arenella	OV656696.1	0	20544213	0.4490176
Agonopterix_arenella	OV656697.1	0	20457408	0.4332400
Agonopterix_arenella	OV656698.1	0	20255136	0.4432431
Agonopterix_arenella	OV656699.1	0	20190905	0.4436899
Agonopterix_arenella	OV656700.1	0	19442741	0.4336615
Agonopterix_arenella	OV656701.1	0	18923089	0.4504110
Agonopterix_arenella	OV656702.1	0	18866636	0.4557383
Agonopterix_arenella	OV656703.1	0	18461748	0.4458741
Agonopterix_arenella	OV656704.1	0	18252195	0.4639494
Agonopterix_arenella	OV656705.1	0	18114250	0.4505448
Agonopterix_arenella	OV656706.1	0	18111678	0.4566743
Agonopterix_arenella	OV656707.1	0	17940807	0.4755877
Agonopterix_arenella	OV656708.1	0	17718108	0.4671551
Agonopterix_arenella	OV656709.1	0	17540285	0.4650725
Agonopterix_arenella	OV656710.1	0	16162655	0.4873355
Agonopterix_arenella	OV656711.1	0	15175303	0.5328457
Agonopterix_arenella	OV656712.1	0	14792579	0.5239000
Agonopterix_arenella	OV656713.1	0	14436485	0.5446466
Agonopterix_arenella	OV656714.1	0	12920910	0.4962267
Agonopterix_arenella	OV656715.1	0	10769443	0.6167731
Agonopterix_arenella	OV656716.1	0	10525554	0.5835421
Agonopterix_arenella	OV656717.1	0	10271600	0.6254662
Agonopterix_arenella	OV656718.1	0	9982603	0.6265043
Agonopterix_arenella	OV656690.1	0	28575068	0.6421055
Agonopterix_arenella	CAKMJH010000001.1	0	68409	0.8140596
Agonopterix_arenella	CAKMJH010000002.1	0	21311	0.7609216
Agonopterix_arenella	OV656719.1	0	15298	0.0000000
Agonopterix_arenella	OV656689.1	0	13290397	0.4353982
Agonopterix_arenella	OV656689.1	13290397	15366837	0.4352777
Agonopterix_arenella	OV656689.1	15366837	20089931	0.4570908
Agonopterix_arenella	OV656692.1	0	8867632	0.4238143
Agonopterix_arenella	OV656689.1	20089931	30785055	0.4202751
Agonopterix_arenella	OV656692.1	8867632	21526928	0.4628043
Agonopterix_subpropinquella	OV277694.1	0	37690700	0.5285208
Agonopterix_subpropinquella	OV277695.1	0	31474414	0.6110700
Agonopterix_subpropinquella	OV277696.1	0	28224016	0.5483094
Agonopterix_subpropinquella	OV277697.1	0	27900091	0.5247925
Agonopterix_subpropinquella	OV277698.1	0	26693074	0.5318341
Agonopterix_subpropinquella	OV277699.1	0	26046159	0.4992184
Agonopterix_subpropinquella	OV277700.1	0	25782114	0.5048008
Agonopterix_subpropinquella	OV277701.1	0	25494792	0.5318730
Agonopterix_subpropinquella	OV277702.1	0	25120495	0.5119754
Agonopterix_subpropinquella	OV277703.1	0	25090608	0.5308011
Agonopterix_subpropinquella	OV277704.1	0	24474016	0.5048065
Agonopterix_subpropinquella	OV277705.1	0	24191190	0.5212288
Agonopterix_subpropinquella	OV277706.1	0	23648869	0.5419102
Agonopterix_subpropinquella	OV277707.1	0	22384770	0.5261086
Agonopterix_subpropinquella	OV277708.1	0	22369771	0.5342574
Agonopterix_subpropinquella	OV277709.1	0	22350935	0.5171657
Agonopterix_subpropinquella	OV277710.1	0	22066234	0.5410785
Agonopterix_subpropinquella	OV277711.1	0	21463782	0.5384203
Agonopterix_subpropinquella	OV277712.1	0	20321984	0.5601752
Agonopterix_subpropinquella	OV277713.1	0	17759956	0.5819944
Agonopterix_subpropinquella	OV277714.1	0	16711442	0.5868730
Agonopterix_subpropinquella	OV277715.1	0	16437072	0.6159675
Agonopterix_subpropinquella	OV277716.1	0	15507595	0.5461228
Agonopterix_subpropinquella	OV277717.1	0	13789340	0.6560919
Agonopterix_subpropinquella	OV277718.1	0	13079760	0.6608657
Agonopterix_subpropinquella	OV277719.1	0	12230012	0.6139928
Agonopterix_subpropinquella	OV277720.1	0	11249277	0.6416269
Agonopterix_subpropinquella	OV277693.1	0	68253362	0.5620920
Agonopterix_subpropinquella	CAKLPO010000001.1	0	21283	0.9837429
Agonopterix_subpropinquella	CAKLPO010000002.1	0	29093	0.8843708
Agonopterix_subpropinquella	CAKLPO010000003.1	0	33018	0.0000000
Agonopterix_subpropinquella	OV277721.1	0	16500	0.0000000
Agonopterix_subpropinquella	OV277693.1	0	23770423	0.5593158
Agonopterix_subpropinquella	OV277693.1	23770423	47005304	0.5772884
Agonopterix_subpropinquella	OV277693.1	47005304	52115332	0.5198762
Agonopterix_subpropinquella	OV277693.1	52115332	54756121	0.5649857
Agonopterix_subpropinquella	OV277694.1	0	19472042	0.5451283
Agonopterix_subpropinquella	OV277696.1	0	16892877	0.5743608
Agonopterix_subpropinquella	OV277693.1	54756121	68253362	0.5562379
Agonopterix_subpropinquella	OV277694.1	19472042	37690700	0.5107707
Agonopterix_subpropinquella	OV277696.1	16892877	28224016	0.5094711
Agriopis_aurantiaria	OU611981.1	0	22923517	0.4628719
Agriopis_aurantiaria	OU611982.1	0	20399144	0.3864039
Agriopis_aurantiaria	OU611983.1	0	20351702	0.3829081
Agriopis_aurantiaria	OU611984.1	0	20324033	0.4061177
Agriopis_aurantiaria	OU611986.1	0	19784880	0.3822509
Agriopis_aurantiaria	OU611987.1	0	19663246	0.4080218
Agriopis_aurantiaria	OU611988.1	0	19397424	0.4139636
Agriopis_aurantiaria	OU611989.1	0	19128000	0.3950027
Agriopis_aurantiaria	OU611990.1	0	18849566	0.3989914
Agriopis_aurantiaria	OU611991.1	0	18783015	0.4058993
Agriopis_aurantiaria	OU611992.1	0	18154995	0.4101495
Agriopis_aurantiaria	OU611993.1	0	18049239	0.4146691
Agriopis_aurantiaria	OU611994.1	0	18019959	0.4233280
Agriopis_aurantiaria	OU611995.1	0	17766472	0.4296147
Agriopis_aurantiaria	OU611996.1	0	16783871	0.4258300
Agriopis_aurantiaria	OU611997.1	0	16737952	0.4155148
Agriopis_aurantiaria	OU611998.1	0	16220575	0.4081919
Agriopis_aurantiaria	OU611999.1	0	16060056	0.4269410
Agriopis_aurantiaria	OU612000.1	0	16008650	0.4286238
Agriopis_aurantiaria	OU612001.1	0	15255360	0.4212542
Agriopis_aurantiaria	OU612002.1	0	14983287	0.4490808
Agriopis_aurantiaria	OU612003.1	0	14483535	0.4306408
Agriopis_aurantiaria	OU612004.1	0	12176149	0.4834710
Agriopis_aurantiaria	OU612005.1	0	11825588	0.4674062
Agriopis_aurantiaria	OU612006.1	0	10250897	0.5141467
Agriopis_aurantiaria	OU612007.1	0	8531784	0.5709285
Agriopis_aurantiaria	OU612008.1	0	8508127	0.5061957
Agriopis_aurantiaria	OU612009.1	0	7990388	0.5583225
Agriopis_aurantiaria	OU612010.1	0	7634698	0.5695297
Agriopis_aurantiaria	OU611985.1	0	20323860	0.4346830
Agriopis_aurantiaria	OU612011.1	0	15442	0.0000000
Agriopis_aurantiaria	OU611981.1	0	12782051	0.4812483
Agriopis_aurantiaria	OU611984.1	0	11061511	0.4116327
Agriopis_aurantiaria	OU611981.1	12782051	22923517	0.4397107
Agriopis_aurantiaria	OU611984.1	11061511	20324033	0.3995317
Agriopis_marginaria	OW029914.1	0	31945455	0.4662872
Agriopis_marginaria	OW029915.1	0	21316241	0.4121301
Agriopis_marginaria	OW029917.1	0	21097362	0.4051906
Agriopis_marginaria	OW029918.1	0	20496085	0.4192665
Agriopis_marginaria	OW029919.1	0	20240538	0.4010619
Agriopis_marginaria	OW029920.1	0	20084966	0.4333535
Agriopis_marginaria	OW029921.1	0	19842632	0.4200899
Agriopis_marginaria	OW029922.1	0	19678886	0.4172446
Agriopis_marginaria	OW029923.1	0	19376663	0.4314934
Agriopis_marginaria	OW029924.1	0	19097142	0.4181500
Agriopis_marginaria	OW029925.1	0	18395758	0.4381773
Agriopis_marginaria	OW029926.1	0	18360434	0.4248214
Agriopis_marginaria	OW029927.1	0	18344939	0.4308598
Agriopis_marginaria	OW029928.1	0	17966620	0.4381087
Agriopis_marginaria	OW029929.1	0	17847122	0.4381527
Agriopis_marginaria	OW029930.1	0	16997386	0.4442558
Agriopis_marginaria	OW029931.1	0	16942660	0.4394437
Agriopis_marginaria	OW029932.1	0	16543200	0.4524384
Agriopis_marginaria	OW029933.1	0	16120844	0.4547808
Agriopis_marginaria	OW029934.1	0	15925369	0.4515021
Agriopis_marginaria	OW029935.1	0	15896219	0.4760438
Agriopis_marginaria	OW029936.1	0	15347918	0.4678549
Agriopis_marginaria	OW029937.1	0	12875431	0.5217464
Agriopis_marginaria	OW029938.1	0	12723956	0.5078928
Agriopis_marginaria	OW029939.1	0	9641608	0.5510387
Agriopis_marginaria	OW029940.1	0	9283370	0.5917073
Agriopis_marginaria	OW029941.1	0	8832666	0.5984224
Agriopis_marginaria	OW029942.1	0	8381270	0.5887702
Agriopis_marginaria	OW029916.1	0	21250000	0.4484332
Agriopis_marginaria	CAKOAS010000001.1	0	13334	0.6100195
Agriopis_marginaria	CAKOAS010000002.1	0	13695	0.2211756
Agriopis_marginaria	OW029943.1	0	16942	0.0000000
Agriopis_marginaria	OW029914.1	0	10077573	0.4874784
Agriopis_marginaria	OW029914.1	10077573	24441475	0.4386113
Agriopis_marginaria	OW029918.1	0	8952783	0.3972382
Agriopis_marginaria	OW029914.1	24441475	31945455	0.4908046
Agriopis_marginaria	OW029918.1	8952783	20496085	0.4363512
Agriphila_geniculea	OX038869.1	0	46870843	0.5863651
Agriphila_geniculea	OX038871.1	0	31932510	0.5869682
Agriphila_geniculea	OX038872.1	0	31584044	0.5927283
Agriphila_geniculea	OX038873.1	0	30246175	0.5689273
Agriphila_geniculea	OX038874.1	0	29859653	0.6194787
Agriphila_geniculea	OX038875.1	0	29076754	0.5810046
Agriphila_geniculea	OX038876.1	0	28916642	0.5732795
Agriphila_geniculea	OX038877.1	0	27956659	0.5947137
Agriphila_geniculea	OX038878.1	0	27947196	0.5779376
Agriphila_geniculea	OX038879.1	0	27247665	0.6019366
Agriphila_geniculea	OX038880.1	0	26717960	0.5750886
Agriphila_geniculea	OX038881.1	0	26408729	0.5829576
Agriphila_geniculea	OX038882.1	0	26088138	0.5752977
Agriphila_geniculea	OX038883.1	0	25224982	0.6040956
Agriphila_geniculea	OX038884.1	0	25181673	0.5910593
Agriphila_geniculea	OX038885.1	0	25029778	0.5944479
Agriphila_geniculea	OX038886.1	0	24874758	0.5889058
Agriphila_geniculea	OX038887.1	0	24450243	0.5984594
Agriphila_geniculea	OX038888.1	0	24123509	0.6160530
Agriphila_geniculea	OX038889.1	0	24099161	0.6307464
Agriphila_geniculea	OX038890.1	0	23672789	0.6020668
Agriphila_geniculea	OX038892.1	0	20919039	0.6530144
Agriphila_geniculea	OX038893.1	0	20377148	0.7265318
Agriphila_geniculea	OX038894.1	0	20251169	0.6524926
Agriphila_geniculea	OX038895.1	0	18071675	0.6528435
Agriphila_geniculea	OX038896.1	0	16038371	0.5894672
Agriphila_geniculea	OX038897.1	0	15775801	0.6913503
Agriphila_geniculea	OX038898.1	0	14507337	0.7106122
Agriphila_geniculea	OX038891.1	0	23210064	0.7981967
Agriphila_geniculea	OX038870.1	0	43916186	0.6324263
Agriphila_geniculea	CALSUK010000001.1	0	51000	0.8301176
Agriphila_geniculea	CALSUK010000002.1	0	31139	0.9981374
Agriphila_geniculea	CALSUK010000003.1	0	40222	0.4445577
Agriphila_geniculea	CALSUK010000004.1	0	31189	0.0000000
Agriphila_geniculea	CALSUK010000005.1	0	26616	0.0000000
Agriphila_geniculea	CALSUK010000006.1	0	63063	0.9223316
Agriphila_geniculea	CALSUK010000007.1	0	21007	0.9930975
Agriphila_geniculea	CALSUK010000008.1	0	20713	0.8621638
Agriphila_geniculea	CALSUK010000009.1	0	27999	0.6587378
Agriphila_geniculea	CALSUK010000010.1	0	25952	0.7799399
Agriphila_geniculea	CALSUK010000011.1	0	27218	0.0000000
Agriphila_geniculea	CALSUK010000012.1	0	17018	0.8304148
Agriphila_geniculea	CALSUK010000013.1	0	16103	0.8469229
Agriphila_geniculea	CALSUK010000014.1	0	19539	0.7539281
Agriphila_geniculea	CALSUK010000015.1	0	28775	0.9517289
Agriphila_geniculea	CALSUK010000016.1	0	41061	0.8442317
Agriphila_geniculea	CALSUK010000017.1	0	21689	0.5245055
Agriphila_geniculea	CALSUK010000018.1	0	31679	0.9695382
Agriphila_geniculea	CALSUK010000019.1	0	58607	0.9774942
Agriphila_geniculea	CALSUK010000020.1	0	26017	0.0000000
Agriphila_geniculea	CALSUK010000021.1	0	69584	0.7513940
Agriphila_geniculea	CALSUK010000022.1	0	22890	0.8721713
Agriphila_geniculea	CALSUK010000023.1	0	28340	0.5899082
Agriphila_geniculea	CALSUK010000024.1	0	94852	0.8960591
Agriphila_geniculea	CALSUK010000025.1	0	57713	0.8414915
Agriphila_geniculea	CALSUK010000026.1	0	3429	0.0000000
Agriphila_geniculea	CALSUK010000027.1	0	33021	0.8105751
Agriphila_geniculea	CALSUK010000028.1	0	29809	0.9865477
Agriphila_geniculea	CALSUK010000029.1	0	46451	0.9676218
Agriphila_geniculea	CALSUK010000030.1	0	15617	0.5526670
Agriphila_geniculea	CALSUK010000031.1	0	33209	0.0000000
Agriphila_geniculea	OX038899.1	0	15375	0.0396098
Agriphila_geniculea	OX038870.1	0	28925361	0.6006598
Agriphila_geniculea	OX038869.1	0	23140608	0.5998545
Agriphila_geniculea	OX038872.1	0	13486030	0.5801493
Agriphila_geniculea	OX038869.1	23140608	46870843	0.5732109
Agriphila_geniculea	OX038870.1	28925361	43916186	0.6937210
Agriphila_geniculea	OX038872.1	13486030	31584044	0.6021017
Agriphila_tristella	OV743429.1	0	62134667	0.6271205
Agriphila_tristella	CAKMRQ010000001.1	0	208423	0.9999377
Agriphila_tristella	CAKMRQ010000010.1	0	36471	1.0000000
Agriphila_tristella	CAKMRQ010000011.1	0	36061	1.0000000
Agriphila_tristella	CAKMRQ010000012.1	0	34485	1.0000000
Agriphila_tristella	CAKMRQ010000013.1	0	32371	0.9992895
Agriphila_tristella	CAKMRQ010000002.1	0	118984	1.0000000
Agriphila_tristella	CAKMRQ010000003.1	0	99759	1.0000000
Agriphila_tristella	CAKMRQ010000004.1	0	70949	1.0000000
Agriphila_tristella	CAKMRQ010000005.1	0	58766	1.0000000
Agriphila_tristella	CAKMRQ010000006.1	0	55760	0.9985474
Agriphila_tristella	CAKMRQ010000007.1	0	54550	0.9999816
Agriphila_tristella	CAKMRQ010000008.1	0	46155	1.0000000
Agriphila_tristella	CAKMRQ010000009.1	0	45654	1.0000000
